1,Time,Displacement,Force
"","14.6080","1.2035","171.5870"
"","14.7080","1.2033","169.8840"
"","14.8080","1.2031","168.3376"
"","14.9080","1.2027","166.9350"
"","15.0080","1.2017","165.6635"
"","15.1080","1.2016","164.6304"
"","15.2080","1.2012","163.5586"
"","15.3080","1.2009","162.6162"
"","15.4080","1.2007","161.7368"
"","15.5080","1.2005","160.9305"
"","15.6080","1.2004","160.2231"
"","15.7080","1.2003","159.5513"
"","15.8080","1.2001","158.9551"
"","15.9080","1.2001","158.3795"
"","16.0080","1.2001","157.8248"
"","16.1080","1.2001","157.3425"
"","16.1780","1.2001","157.0015"
"","16.1800","1.2001","156.9924"
"","16.2180","1.2000","156.8048"
"","16.3180","1.2045","157.1102"
"","16.4180","1.2243","166.6468"
"","16.5180","1.2451","176.0833"
"","16.6180","1.2644","183.4397"
"","16.7180","1.2824","189.6279"
"","16.8180","1.2995","194.7707"
"","16.9180","1.3161","199.9866"
"","17.0180","1.3332","205.0833"
"","17.1180","1.3499","209.8169"
"","17.2180","1.3667","215.1254"
"","17.3180","1.3837","220.1382"
"","17.4180","1.4003","225.1248"
"","17.5180","1.4172","230.4830"
"","17.6180","1.4339","235.5309"
"","17.7180","1.4500","240.5539"
"","17.8180","1.4668","246.2959"
"","17.9180","1.4836","251.9079"
"","18.0180","1.5001","257.6552"
"","18.0200","1.5004","257.7733"
"","18.0480","1.5032","259.0912"
"","18.1480","1.5040","252.7620"
"","18.2480","1.5040","247.4716"
"","18.3480","1.5035","243.6892"
"","18.4480","1.5035","240.6832"
"","18.5480","1.5033","238.1867"
"","18.6480","1.5032","236.0322"
"","18.7480","1.5028","233.9816"
"","18.8480","1.5023","232.0687"
"","18.9480","1.5019","230.3099"
"","19.0480","1.5013","228.7047"
"","19.1480","1.5009","227.2732"
"","19.2480","1.5007","226.0093"
"","19.3480","1.5005","224.8676"
"","19.4480","1.5003","223.8311"
"","19.5480","1.5001","222.9418"
"","19.6480","1.5001","222.0847"
"","19.7480","1.5001","221.2985"
"","19.8480","1.5000","220.5768"
"","19.9480","1.5000","219.8369"
"","20.0200","1.5000","219.3574"
"","20.0220","1.5000","219.3424"
"","20.0580","1.5000","219.0947"
"","20.1580","1.5044","219.7453"
"","20.2580","1.5241","235.1963"
"","20.3580","1.5452","251.6121"
"","20.4580","1.5643","264.0481"
"","20.5580","1.5819","274.5033"
"","20.6580","1.5991","284.3996"
"","20.7580","1.6165","294.4137"
"","20.8580","1.6332","303.7016"
"","20.9580","1.6500","313.1981"
"","21.0580","1.6671","323.3994"
"","21.1580","1.6837","332.9492"
"","21.2580","1.7000","342.8490"
"","21.3580","1.7167","353.4367"
"","21.4580","1.7333","363.8527"
"","21.5580","1.7499","375.2852"
"","21.6580","1.7671","387.4828"
"","21.7580","1.7833","398.8251"
"","21.8580","1.8003","412.1961"
"","21.8600","1.8007","412.4471"
"","21.8880","1.8032","415.3504"
"","21.9880","1.8039","404.8401"
"","22.0880","1.8039","395.8079"
"","22.1880","1.8036","389.6939"
"","22.2880","1.8036","384.5631"
"","22.3880","1.8035","380.3818"
"","22.4880","1.8031","376.6402"
"","22.5880","1.8029","373.4167"
"","22.6880","1.8024","370.1778"
"","22.7880","1.8020","367.1975"
"","22.8880","1.8015","364.4231"
"","22.9880","1.8011","361.9810"
"","23.0880","1.8008","359.7755"
"","23.1880","1.8005","357.8199"
"","23.2880","1.8004","356.0939"
"","23.3880","1.7996","354.7660"
"","23.4880","1.7996","353.4350"
"","23.5880","1.7996","352.1675"
"","23.6880","1.7996","350.9871"
"","23.7880","1.7996","349.8453"
"","23.8600","1.7996","349.0516"
"","23.8620","1.7996","349.0304"
"","23.8980","1.7996","348.6674"
"","23.9980","1.8048","351.0378"
"","24.0980","1.8253","382.4503"
"","24.1980","1.8455","413.2731"
"","24.2980","1.8643","438.1169"
"","24.3980","1.8816","460.0862"
"","24.4980","1.8989","482.2473"
"","24.5980","1.9163","503.1427"
"","24.6980","1.9331","524.6591"
"","24.7980","1.9503","547.4034"
"","24.8980","1.9669","568.6981"
"","24.9980","1.9829","590.5434"
"","25.0980","2.0000","615.0084"
"","25.1980","2.0165","638.9285"
"","25.2980","2.0332","665.1785"
"","25.3980","2.0499","692.6946"
"","25.4980","2.0669","721.2594"
"","25.5980","2.0835","750.9504"
"","25.6980","2.1000","781.7244"
"","25.7000","2.1003","782.2991"
"","25.7320","2.1028","789.3988"
"","25.8320","2.1033","772.4081"
"","25.9320","2.1033","756.7133"
"","26.0320","2.1033","745.3449"
"","26.1320","2.1029","736.2817"
"","26.2320","2.1029","728.6871"
"","26.3320","2.1028","722.1695"
"","26.4320","2.1027","716.3749"
"","26.5320","2.1025","711.0460"
"","26.6320","2.1021","706.1539"
"","26.7320","2.1019","701.5734"
"","26.8320","2.1016","697.3314"
"","26.9320","2.1013","693.2169"
"","27.0320","2.1011","689.3814"
"","27.1320","2.1008","685.8300"
"","27.2320","2.1007","682.5692"
"","27.3320","2.1005","679.5621"
"","27.4320","2.1004","676.8300"
"","27.5320","2.1003","674.3017"
"","27.6320","2.1001","672.0347"
"","27.7000","2.1001","670.4785"
