1,Time,Displacement,Force
"","18.1300","12.0020","0.0092"
"","18.2300","12.1020","0.0093"
"","18.3300","12.2021","0.0094"
"","18.4300","12.3021","0.0095"
"","18.5300","12.4017","0.0095"
"","18.6300","12.5020","0.0096"
"","18.7300","12.6020","0.0097"
"","18.8300","12.7020","0.0098"
"","18.9300","12.8017","0.0098"
"","19.0300","12.9019","0.0099"
"","19.1300","13.0020","0.0100"
"","19.2300","13.1020","0.0101"
"","19.3300","13.2017","0.0102"
"","19.4300","13.3019","0.0102"
"","19.5300","13.4021","0.0103"
"","19.6300","13.5021","0.0104"
"","19.7300","13.6021","0.0105"
"","19.8300","13.7019","0.0106"
"","19.9300","13.8023","0.0107"
"","20.0300","13.9021","0.0108"
"","20.1300","14.0019","0.0109"
"","20.1320","14.0037","0.0109"
"","20.1700","14.0208","0.0109"
"","20.2700","14.0216","0.0109"
"","20.3700","14.0172","0.0108"
"","20.4700","14.0105","0.0108"
"","20.5700","14.0059","0.0107"
"","20.6700","14.0033","0.0107"
"","20.7700","14.0019","0.0107"
"","20.8700","14.0009","0.0107"
"","20.9700","14.0005","0.0107"
"","21.0700","14.0003","0.0106"
"","21.1700","14.0001","0.0106"
"","21.2700","14.0000","0.0106"
"","21.3700","14.0000","0.0106"
"","21.4700","14.0000","0.0106"
"","21.5700","14.0000","0.0106"
"","21.6700","14.0000","0.0106"
"","21.7700","13.9999","0.0106"
"","21.8700","13.9999","0.0106"
"","21.9700","13.9999","0.0106"
"","22.0700","13.9999","0.0105"
"","22.1320","13.9999","0.0105"
"","22.1340","13.9999","0.0105"
"","22.1800","13.9999","0.0105"
"","22.2800","14.0723","0.0106"
"","22.3800","14.1849","0.0108"
"","22.4800","14.2925","0.0110"
"","22.5800","14.3968","0.0111"
"","22.6800","14.4991","0.0112"
"","22.7800","14.6005","0.0113"
"","22.8800","14.7013","0.0114"
"","22.9800","14.8016","0.0116"
"","23.0800","14.9017","0.0117"
"","23.1800","15.0019","0.0118"
"","23.2800","15.1020","0.0119"
"","23.3800","15.2019","0.0120"
"","23.4800","15.3019","0.0121"
"","23.5800","15.4020","0.0122"
"","23.6800","15.5020","0.0123"
"","23.7800","15.6017","0.0124"
"","23.8800","15.7019","0.0125"
"","23.9800","15.8020","0.0127"
"","24.0800","15.9023","0.0128"
"","24.1800","16.0020","0.0129"
"","24.2800","16.1020","0.0130"
"","24.3800","16.2021","0.0131"
"","24.4800","16.3023","0.0133"
"","24.5800","16.4019","0.0134"
"","24.6800","16.5019","0.0135"
"","24.7800","16.6020","0.0136"
"","24.8800","16.7020","0.0138"
"","24.9800","16.8017","0.0139"
"","25.0800","16.9019","0.0141"
"","25.1800","17.0021","0.0142"
"","25.2800","17.1021","0.0144"
"","25.3800","17.2019","0.0145"
"","25.4800","17.3020","0.0147"
"","25.5800","17.4020","0.0148"
"","25.6780","17.5001","0.0150"
"","25.6800","17.5021","0.0150"
"","25.7200","17.5207","0.0150"
"","25.8200","17.5209","0.0149"
"","25.9200","17.5169","0.0149"
"","26.0200","17.5107","0.0148"
"","26.1200","17.5064","0.0148"
"","26.2200","17.5036","0.0147"
"","26.3200","17.5020","0.0147"
"","26.4200","17.5009","0.0147"
"","26.5200","17.5004","0.0147"
"","26.6200","17.5001","0.0146"
"","26.7200","17.5000","0.0146"
"","26.8200","17.5000","0.0146"
"","26.9200","17.5000","0.0146"
"","27.0200","17.4999","0.0146"
"","27.1200","17.4999","0.0146"
"","27.2200","17.4999","0.0146"
"","27.3200","17.4999","0.0146"
"","27.4200","17.4999","0.0145"
"","27.5200","17.4999","0.0145"
"","27.6200","17.4999","0.0145"
"","27.6800","17.4999","0.0145"
"","27.6820","17.4999","0.0145"
"","27.7300","17.4997","0.0145"
"","27.8300","17.4997","0.0145"
"","27.9300","17.4997","0.0145"
"","28.0300","17.4997","0.0145"
"","28.1300","17.4997","0.0145"
"","28.2300","17.4997","0.0145"
"","28.3300","17.4997","0.0145"
"","28.4300","17.4997","0.0144"
"","28.5300","17.4997","0.0144"
"","28.6300","17.4997","0.0144"
"","28.7300","17.4997","0.0144"
"","28.8300","17.4997","0.0144"
"","28.9300","17.4997","0.0144"
"","29.0300","17.4997","0.0144"
"","29.1300","17.4997","0.0144"
"","29.2300","17.4997","0.0144"
"","29.3300","17.4997","0.0144"
"","29.4300","17.4997","0.0144"
"","29.5300","17.4997","0.0144"
"","29.6300","17.4997","0.0144"
"","29.7300","17.4997","0.0144"
"","29.8300","17.4997","0.0144"
"","29.9300","17.4997","0.0144"
"","30.0300","17.4997","0.0143"
"","30.1300","17.4997","0.0144"
"","30.1580","17.5000","0.0144"
"","30.1600","17.5000","0.0144"
"","30.1900","17.4997","0.0143"
"","30.2900","17.4999","0.0143"
"","30.3900","17.4999","0.0143"
"","30.4900","17.5000","0.0143"
"","30.5900","17.5001","0.0143"
"","30.6900","17.5003","0.0143"
"","30.7900","17.5001","0.0143"
"","30.8900","17.5001","0.0143"
"","30.9900","17.4999","0.0143"
"","31.0900","17.4997","0.0143"
"","31.1900","17.5001","0.0143"
"","31.2900","17.4999","0.0143"
"","31.3900","17.4997","0.0143"
"","31.4900","17.5001","0.0143"
"","31.5900","17.4999","0.0143"
"","31.6900","17.4999","0.0143"
"","31.7900","17.4999","0.0143"
"","31.8900","17.4997","0.0143"
"","31.9900","17.4997","0.0143"
"","32.0900","17.4997","0.0143"
"","32.1600","17.5001","0.0143"
"","32.1620","17.4999","0.0143"
"","32.2000","17.4999","0.0142"
"","32.3000","17.5745","0.0144"
"","32.4000","17.6861","0.0147"
"","32.5000","17.7936","0.0150"
"","32.6000","17.8973","0.0153"
"","32.7000","17.9993","0.0155"
"","32.8000","18.1004","0.0157"
"","32.9000","18.2013","0.0159"
"","33.0000","18.3017","0.0161"
"","33.1000","18.4017","0.0163"
"","33.2000","18.5017","0.0166"
"","33.3000","18.6021","0.0167"
"","33.4000","18.7021","0.0169"
"","33.5000","18.8020","0.0172"
"","33.6000","18.9020","0.0174"
"","33.7000","19.0021","0.0176"
"","33.8000","19.1023","0.0178"
"","33.9000","19.2020","0.0181"
"","34.0000","19.3019","0.0183"
"","34.1000","19.4021","0.0185"
"","34.2000","19.5021","0.0188"
"","34.3000","19.6019","0.0190"
"","34.4000","19.7019","0.0193"
"","34.5000","19.8020","0.0195"
"","34.6000","19.9021","0.0198"
"","34.7000","20.0020","0.0201"
"","34.8000","20.1021","0.0204"
"","34.9000","20.2021","0.0206"
"","35.0000","20.3021","0.0209"
"","35.1000","20.4019","0.0212"
"","35.2000","20.5019","0.0215"
"","35.3000","20.6020","0.0219"
"","35.4000","20.7020","0.0222"
"","35.5000","20.8017","0.0225"
"","35.6000","20.9019","0.0229"
"","35.6980","21.0000","0.0232"
"","35.7000","21.0020","0.0232"
"","35.7400","21.0205","0.0233"
"","35.8400","21.0209","0.0232"
"","35.9400","21.0168","0.0231"
"","36.0400","21.0107","0.0230"
"","36.1400","21.0061","0.0229"
"","36.2400","21.0035","0.0229"
"","36.3400","21.0019","0.0228"
"","36.4400","21.0008","0.0228"
"","36.5400","21.0004","0.0227"
"","36.6400","21.0001","0.0227"
"","36.7400","21.0000","0.0227"
"","36.8400","21.0000","0.0227"
"","36.9400","21.0000","0.0226"
"","37.0400","20.9999","0.0226"
"","37.1400","20.9999","0.0226"
"","37.2400","20.9999","0.0226"
"","37.3400","20.9999","0.0226"
"","37.4400","20.9999","0.0225"
"","37.5400","20.9999","0.0225"
"","37.6400","20.9999","0.0225"
"","37.7000","20.9999","0.0225"
"","37.7020","20.9999","0.0225"
"","37.7500","20.9999","0.0225"
"","37.8500","21.0724","0.0228"
"","37.9500","21.1847","0.0234"
"","38.0500","21.2925","0.0240"
"","38.1500","21.3969","0.0245"
"","38.2500","21.4993","0.0250"
"","38.3500","21.6004","0.0254"
"","38.4500","21.7011","0.0259"
"","38.5500","21.8017","0.0264"
"","38.6500","21.9019","0.0269"
"","38.7500","22.0016","0.0274"
"","38.8500","22.1019","0.0279"
"","38.9500","22.2020","0.0285"
"","39.0500","22.3020","0.0290"
"","39.1500","22.4019","0.0296"
"","39.2500","22.5019","0.0301"
"","39.3500","22.6021","0.0307"
"","39.4500","22.7023","0.0314"
"","39.5500","22.8020","0.0320"
"","39.6500","22.9020","0.0326"
"","39.7500","23.0023","0.0333"
"","39.8500","23.1023","0.0340"
"","39.9500","23.2019","0.0348"
"","40.0500","23.3017","0.0355"
"","40.1500","23.4020","0.0363"
"","40.2500","23.5020","0.0371"
"","40.3500","23.6017","0.0379"
"","40.4500","23.7019","0.0388"
"","40.5500","23.8020","0.0397"
"","40.6500","23.9021","0.0406"
"","40.7500","24.0019","0.0415"
"","40.8500","24.1019","0.0426"
"","40.9500","24.2021","0.0436"
"","41.0500","24.3021","0.0447"
"","41.1500","24.4019","0.0459"
"","41.2500","24.5019","0.0471"
"","41.2520","24.5039","0.0471"
"","41.2900","24.5205","0.0475"
"","41.3900","24.5209","0.0472"
"","41.4900","24.5168","0.0469"
"","41.5900","24.5107","0.0466"
"","41.6900","24.5060","0.0464"
"","41.7900","24.5033","0.0462"
"","41.8900","24.5017","0.0461"
"","41.9900","24.5008","0.0460"
"","42.0900","24.5004","0.0459"
"","42.1900","24.5001","0.0458"
"","42.2900","24.5001","0.0458"
"","42.3900","24.5000","0.0457"
"","42.4900","24.5000","0.0456"
"","42.5900","24.5000","0.0456"
"","42.6900","24.5000","0.0456"
"","42.7900","24.4999","0.0455"
"","42.8900","24.4999","0.0455"
"","42.9900","24.4999","0.0454"
"","43.0900","24.4999","0.0454"
"","43.1900","24.4999","0.0453"
"","43.2520","24.4999","0.0453"
"","43.2540","24.4999","0.0453"
"","43.3000","24.4999","0.0453"
"","43.4000","24.5728","0.0462"
"","43.5000","24.6848","0.0482"
"","43.6000","24.7925","0.0500"
"","43.7000","24.8968","0.0517"
"","43.8000","24.9992","0.0533"
"","43.9000","25.1004","0.0550"
"","44.0000","25.2011","0.0567"
"","44.1000","25.3013","0.0585"
"","44.2000","25.4017","0.0603"
"","44.3000","25.5020","0.0622"
"","44.4000","25.6017","0.0642"
"","44.5000","25.7019","0.0663"
"","44.6000","25.8021","0.0685"
"","44.7000","25.9020","0.0708"
"","44.8000","26.0017","0.0733"
"","44.9000","26.1020","0.0758"
"","45.0000","26.2021","0.0785"
"","45.1000","26.3021","0.0813"
"","45.2000","26.4019","0.0843"
"","45.3000","26.5020","0.0875"
"","45.4000","26.6023","0.0908"
"","45.5000","26.7023","0.0943"
"","45.6000","26.8020","0.0979"
"","45.7000","26.9020","0.1018"
"","45.8000","27.0021","0.1060"
"","45.9000","27.1021","0.1103"
"","46.0000","27.2019","0.1149"
"","46.1000","27.3017","0.1198"
"","46.2000","27.4019","0.1250"
"","46.3000","27.5020","0.1305"
"","46.4000","27.6017","0.1363"
"","46.5000","27.7017","0.1425"
"","46.6000","27.8019","0.1492"
"","46.7000","27.9020","0.1562"
"","46.8000","28.0017","0.1637"
"","46.8020","28.0036","0.1639"
"","46.8500","28.0219","0.1665"
"","46.9500","28.0213","0.1649"
"","47.0500","28.0164","0.1634"
"","47.1500","28.0099","0.1618"
"","47.2500","28.0053","0.1605"
"","47.3500","28.0029","0.1596"
"","47.4500","28.0016","0.1590"
"","47.5500","28.0008","0.1584"
"","47.6500","28.0005","0.1580"
"","47.7500","28.0003","0.1576"
"","47.8500","28.0001","0.1573"
"","47.9500","28.0001","0.1570"
"","48.0500","28.0000","0.1567"
"","48.1500","28.0000","0.1565"
"","48.2500","28.0000","0.1562"
"","48.3500","28.0000","0.1560"
"","48.4500","28.0000","0.1557"
"","48.5500","28.0000","0.1555"
"","48.6500","28.0000","0.1553"
"","48.7500","28.0000","0.1551"
"","48.8020","28.0000","0.1550"
