1,Time,Displacement,Force
"","7.6380","0.6000","76.2662"
"","7.6700","0.6000","76.1886"
"","7.7700","0.6045","76.4626"
"","7.8700","0.6248","81.5349"
"","7.9700","0.6455","85.9092"
"","8.0700","0.6640","89.0203"
"","8.1700","0.6819","91.6398"
"","8.2700","0.6996","93.9030"
"","8.3700","0.7164","95.8103"
"","8.4700","0.7336","97.7753"
"","8.5700","0.7505","99.6426"
"","8.6700","0.7671","101.1882"
"","8.7700","0.7833","102.8170"
"","8.8700","0.8003","104.4739"
"","8.9700","0.8168","106.0003"
"","9.0700","0.8336","107.7642"
"","9.1700","0.8505","109.3555"
"","9.2700","0.8669","110.9192"
"","9.3700","0.8839","112.6723"
"","9.4700","0.9004","114.1957"
"","9.4720","0.9007","114.2320"
"","9.4980","0.9032","114.5738"
"","9.5980","0.9041","111.8211"
"","9.6980","0.9041","109.7152"
"","9.7980","0.9037","108.1914"
"","9.8980","0.9036","106.9820"
"","9.9980","0.9033","105.9754"
"","10.0980","0.9029","105.0733"
"","10.1980","0.9024","104.2483"
"","10.2980","0.9019","103.5054"
"","10.3980","0.9016","102.8264"
"","10.4980","0.9012","102.2204"
"","10.5980","0.9009","101.6723"
"","10.6980","0.9007","101.1877"
"","10.7980","0.9004","100.7403"
"","10.8980","0.9003","100.3229"
"","10.9980","0.9001","99.9711"
"","11.0980","0.9001","99.6047"
"","11.1980","0.9000","99.2919"
"","11.2980","0.9000","98.9814"
"","11.3980","0.9000","98.6979"
"","11.4720","0.9000","98.5075"
"","11.4740","0.9000","98.5022"
"","11.5100","0.9000","98.3969"
"","11.6100","0.9045","98.6414"
"","11.7100","0.9243","103.9964"
"","11.8100","0.9452","109.1991"
"","11.9100","0.9641","112.9770"
"","12.0100","0.9821","116.2478"
"","12.1100","0.9997","119.1068"
"","12.2100","1.0167","121.8371"
"","12.3100","1.0335","124.4629"
"","12.4100","1.0501","126.8265"
"","12.5100","1.0665","129.3097"
"","12.6100","1.0835","131.8673"
"","12.7100","1.1003","134.3343"
"","12.8100","1.1168","136.7705"
"","12.9100","1.1337","139.4180"
"","13.0100","1.1505","141.9199"
"","13.1100","1.1668","144.4285"
"","13.2100","1.1836","147.1298"
"","13.3100","1.2001","149.6358"
"","13.3120","1.2004","149.6922"
"","13.3400","1.2032","150.3385"
"","13.4400","1.2041","146.9914"
"","13.5400","1.2041","144.3439"
"","13.6400","1.2037","142.4441"
"","13.7400","1.2036","140.9250"
"","13.8400","1.2035","139.6648"
"","13.9400","1.2031","138.5387"
"","14.0400","1.2025","137.4976"
"","14.1400","1.2021","136.5569"
"","14.2400","1.2016","135.6887"
"","14.3400","1.2012","134.8965"
"","14.4400","1.2009","134.1830"
"","14.5400","1.2007","133.5736"
"","14.6400","1.2004","133.0269"
"","14.7400","1.2003","132.4673"
"","14.8400","1.2001","132.0312"
"","14.9400","1.2001","131.5848"
"","15.0400","1.2001","131.1740"
"","15.1400","1.2001","130.8012"
"","15.2400","1.2000","130.4169"
"","15.3120","1.2000","130.1693"
"","15.3140","1.2000","130.1625"
"","15.3500","1.2000","130.0528"
"","15.4500","1.2044","130.3891"
"","15.5500","1.2241","137.8380"
"","15.6500","1.2449","145.2273"
"","15.7500","1.2643","151.0145"
"","15.8500","1.2825","155.9878"
"","15.9500","1.2995","160.2442"
"","16.0500","1.3163","164.5030"
"","16.1500","1.3332","168.7084"
"","16.2500","1.3497","172.6280"
"","16.3500","1.3667","177.1347"
"","16.4500","1.3839","181.3972"
"","16.5500","1.4004","185.6494"
"","16.6500","1.4172","190.2162"
"","16.7500","1.4337","194.4935"
"","16.8500","1.4500","198.9419"
"","16.9500","1.4668","203.9234"
"","17.0500","1.4836","208.7025"
"","17.1500","1.5001","213.7475"
"","17.1520","1.5004","213.8504"
"","17.1780","1.5029","214.9905"
"","17.2780","1.5041","210.3941"
"","17.3780","1.5041","206.3611"
"","17.4780","1.5036","203.5307"
"","17.5780","1.5036","201.2839"
"","17.6780","1.5035","199.4277"
"","17.7780","1.5032","197.7795"
"","17.8780","1.5027","196.2693"
"","17.9780","1.5023","194.8137"
"","18.0780","1.5017","193.5130"
"","18.1780","1.5009","192.5117"
"","18.2780","1.5008","191.5891"
"","18.3780","1.5007","190.6697"
"","18.4780","1.5004","189.8546"
"","18.5780","1.5003","189.0679"
"","18.6780","1.5003","188.3544"
"","18.7780","1.5001","187.7110"
"","18.8780","1.5001","187.1324"
"","18.9780","1.5001","186.5701"
"","19.0780","1.5001","186.0536"
"","19.1520","1.5001","185.6922"
"","19.1540","1.5001","185.6836"
"","19.1900","1.5000","185.5071"
"","19.2900","1.5044","186.0323"
"","19.3900","1.5244","198.7034"
"","19.4900","1.5453","211.6202"
"","19.5900","1.5645","221.7104"
"","19.6900","1.5819","230.1522"
"","19.7900","1.5991","238.7392"
"","19.8900","1.6164","247.2687"
"","19.9900","1.6332","255.3996"
"","20.0900","1.6500","263.7822"
"","20.1900","1.6669","272.7486"
"","20.2900","1.6839","281.6310"
"","20.3900","1.7000","290.4362"
"","20.4900","1.7167","299.9655"
"","20.5900","1.7335","309.6042"
"","20.6900","1.7499","320.0080"
"","20.7900","1.7671","331.2376"
"","20.8900","1.7833","341.8534"
"","20.9900","1.8004","354.3061"
"","20.9920","1.8007","354.5437"
"","21.0200","1.8032","357.3530"
"","21.1200","1.8040","348.9809"
"","21.2200","1.8040","341.8144"
"","21.3200","1.8036","336.8697"
"","21.4200","1.8035","332.8936"
"","21.5200","1.8033","329.6292"
"","21.6200","1.8032","326.8394"
"","21.7200","1.8029","324.1574"
"","21.8200","1.8024","321.6084"
"","21.9200","1.8019","319.2107"
"","22.0200","1.8015","317.0307"
"","22.1200","1.8011","315.1193"
"","22.2200","1.8008","313.3972"
"","22.3200","1.8005","311.8586"
"","22.4200","1.8003","310.5392"
"","22.5200","1.8003","309.3462"
"","22.6200","1.8001","308.2050"
"","22.7200","1.8001","307.2091"
"","22.8200","1.8000","306.2115"
"","22.9200","1.8000","305.3271"
"","22.9920","1.8000","304.7532"
"","22.9940","1.8000","304.7356"
"","23.0340","1.8000","304.3821"
"","23.1340","1.8041","305.6310"
"","23.2340","1.8243","331.7180"
"","23.3340","1.8449","359.3907"
"","23.4340","1.8639","381.8729"
"","23.5340","1.8816","402.3152"
"","23.6340","1.8991","423.2377"
"","23.7340","1.9164","443.3040"
"","23.8340","1.9331","463.3359"
"","23.9340","1.9503","485.7963"
"","24.0340","1.9668","506.9049"
"","24.1340","1.9829","528.9927"
"","24.2340","1.9999","553.4169"
"","24.3340","2.0165","578.5389"
"","24.4340","2.0331","605.2662"
"","24.5340","2.0497","634.1147"
"","24.6340","2.0669","664.2944"
"","24.7340","2.0835","696.0466"
"","24.8340","2.1000","728.9565"
"","24.8360","2.1003","729.5875"
"","24.8780","2.1031","738.7927"
"","24.9780","2.1035","722.7150"
"","25.0780","2.1035","709.8288"
"","25.1780","2.1031","700.4246"
"","25.2780","2.1028","693.0178"
"","25.3780","2.1027","686.3595"
"","25.4780","2.1025","680.4957"
"","25.5780","2.1019","675.1382"
"","25.6780","2.1019","670.1906"
"","25.7780","2.1013","665.6918"
"","25.8780","2.1011","661.3898"
"","25.9780","2.1011","658.5396"
"","26.0780","2.1011","655.8577"
"","26.1780","2.1011","653.3264"
"","26.2780","2.1011","650.9622"
"","26.3780","2.1009","648.7256"
"","26.4780","2.1009","646.6127"
"","26.5780","2.1009","644.6314"
"","26.6780","2.1008","642.4457"
"","26.7780","2.1005","640.2230"
"","26.8360","2.0995","638.9262"
