1,Time,Displacement,Force
"","12.1900","8.1017","0.0077"
"","12.2900","8.2020","0.0077"
"","12.3900","8.3020","0.0078"
"","12.4900","8.4019","0.0079"
"","12.5900","8.5019","0.0079"
"","12.6900","8.6021","0.0080"
"","12.7900","8.7023","0.0081"
"","12.8900","8.8019","0.0081"
"","12.9900","8.9019","0.0082"
"","13.0900","9.0021","0.0083"
"","13.1900","9.1021","0.0083"
"","13.2900","9.2020","0.0084"
"","13.3900","9.3019","0.0084"
"","13.4900","9.4020","0.0085"
"","13.5900","9.5020","0.0086"
"","13.6900","9.6020","0.0086"
"","13.7900","9.7020","0.0087"
"","13.8900","9.8021","0.0087"
"","13.9900","9.9021","0.0088"
"","14.0900","10.0020","0.0089"
"","14.1900","10.1019","0.0090"
"","14.2900","10.2020","0.0090"
"","14.3900","10.3023","0.0091"
"","14.4900","10.4021","0.0091"
"","14.5880","10.5000","0.0092"
"","14.5900","10.5020","0.0092"
"","14.6300","10.5205","0.0092"
"","14.7300","10.5211","0.0092"
"","14.8300","10.5171","0.0092"
"","14.9300","10.5103","0.0092"
"","15.0300","10.5056","0.0091"
"","15.1300","10.5032","0.0091"
"","15.2300","10.5019","0.0091"
"","15.3300","10.5009","0.0091"
"","15.4300","10.5005","0.0091"
"","15.5300","10.5003","0.0090"
"","15.6300","10.5001","0.0090"
"","15.7300","10.5000","0.0090"
"","15.8300","10.5000","0.0090"
"","15.9300","10.5000","0.0090"
"","16.0300","10.4999","0.0090"
"","16.1300","10.4999","0.0090"
"","16.2300","10.4999","0.0090"
"","16.3300","10.4999","0.0090"
"","16.4300","10.4999","0.0090"
"","16.5300","10.4999","0.0090"
"","16.5900","10.4999","0.0090"
"","16.5920","10.4999","0.0090"
"","16.6400","10.4999","0.0090"
"","16.7400","10.5727","0.0090"
"","16.8400","10.6849","0.0091"
"","16.9400","10.7925","0.0093"
"","17.0400","10.8968","0.0093"
"","17.1400","10.9992","0.0094"
"","17.2400","11.1005","0.0095"
"","17.3400","11.2011","0.0096"
"","17.4400","11.3013","0.0097"
"","17.5400","11.4017","0.0097"
"","17.6400","11.5019","0.0098"
"","17.7400","11.6017","0.0099"
"","17.8400","11.7017","0.0100"
"","17.9400","11.8020","0.0100"
"","18.0400","11.9021","0.0101"
"","18.1400","12.0020","0.0102"
"","18.2400","12.1019","0.0102"
"","18.3400","12.2021","0.0103"
"","18.4400","12.3021","0.0104"
"","18.5400","12.4019","0.0105"
"","18.6400","12.5020","0.0106"
"","18.7400","12.6020","0.0106"
"","18.8400","12.7020","0.0107"
"","18.9400","12.8017","0.0108"
"","19.0400","12.9016","0.0109"
"","19.1400","13.0021","0.0110"
"","19.2400","13.1020","0.0110"
"","19.3400","13.2017","0.0111"
"","19.4400","13.3019","0.0112"
"","19.5400","13.4021","0.0113"
"","19.6400","13.5023","0.0114"
"","19.7400","13.6021","0.0114"
"","19.8400","13.7020","0.0115"
"","19.9400","13.8021","0.0116"
"","20.0400","13.9021","0.0117"
"","20.1380","14.0000","0.0118"
"","20.1400","14.0020","0.0118"
"","20.1800","14.0208","0.0118"
"","20.2800","14.0215","0.0118"
"","20.3800","14.0171","0.0118"
"","20.4800","14.0104","0.0117"
"","20.5800","14.0057","0.0117"
"","20.6800","14.0032","0.0117"
"","20.7800","14.0017","0.0116"
"","20.8800","14.0009","0.0116"
"","20.9800","14.0005","0.0116"
"","21.0800","14.0003","0.0116"
"","21.1800","14.0001","0.0116"
"","21.2800","14.0000","0.0116"
"","21.3800","14.0000","0.0116"
"","21.4800","14.0000","0.0116"
"","21.5800","14.0000","0.0115"
"","21.6800","14.0000","0.0115"
"","21.7800","13.9999","0.0115"
"","21.8800","13.9999","0.0115"
"","21.9800","13.9999","0.0115"
"","22.0800","13.9999","0.0115"
"","22.1400","13.9999","0.0115"
"","22.1420","13.9999","0.0115"
"","22.1900","13.9999","0.0115"
"","22.2900","14.0725","0.0116"
"","22.3900","14.1851","0.0118"
"","22.4900","14.2927","0.0119"
"","22.5900","14.3968","0.0120"
"","22.6900","14.4991","0.0121"
"","22.7900","14.6005","0.0122"
"","22.8900","14.7013","0.0124"
"","22.9900","14.8015","0.0125"
"","23.0900","14.9016","0.0126"
"","23.1900","15.0020","0.0127"
"","23.2900","15.1021","0.0128"
"","23.3900","15.2019","0.0129"
"","23.4900","15.3019","0.0130"
"","23.5900","15.4021","0.0131"
"","23.6900","15.5021","0.0132"
"","23.7900","15.6017","0.0134"
"","23.8900","15.7019","0.0135"
"","23.9900","15.8020","0.0136"
"","24.0900","15.9021","0.0137"
"","24.1900","16.0020","0.0138"
"","24.2900","16.1019","0.0140"
"","24.3900","16.2021","0.0141"
"","24.4900","16.3023","0.0142"
"","24.5900","16.4019","0.0143"
"","24.6900","16.5020","0.0145"
"","24.7900","16.6020","0.0146"
"","24.8900","16.7020","0.0147"
"","24.9900","16.8019","0.0149"
"","25.0900","16.9019","0.0150"
"","25.1900","17.0021","0.0152"
"","25.2900","17.1021","0.0153"
"","25.3900","17.2019","0.0155"
"","25.4900","17.3020","0.0156"
"","25.5900","17.4021","0.0158"
"","25.6880","17.5001","0.0159"
"","25.6900","17.5021","0.0159"
"","25.7300","17.5207","0.0160"
"","25.8300","17.5211","0.0160"
"","25.9300","17.5169","0.0159"
"","26.0300","17.5107","0.0158"
"","26.1300","17.5064","0.0158"
"","26.2300","17.5036","0.0157"
"","26.3300","17.5020","0.0157"
"","26.4300","17.5009","0.0157"
"","26.5300","17.5004","0.0157"
"","26.6300","17.5003","0.0157"
"","26.7300","17.5000","0.0157"
"","26.8300","17.5000","0.0156"
"","26.9300","17.5000","0.0156"
"","27.0300","17.4999","0.0156"
"","27.1300","17.4999","0.0156"
"","27.2300","17.4999","0.0156"
"","27.3300","17.4999","0.0156"
"","27.4300","17.4999","0.0156"
"","27.5300","17.4999","0.0156"
"","27.6300","17.4999","0.0155"
"","27.6900","17.4997","0.0155"
"","27.6920","17.4997","0.0155"
"","27.7400","17.4997","0.0155"
"","27.8400","17.4997","0.0155"
"","27.9400","17.4997","0.0155"
"","28.0400","17.4997","0.0155"
"","28.1400","17.4997","0.0155"
"","28.2400","17.4997","0.0155"
"","28.3400","17.4997","0.0155"
"","28.4400","17.4997","0.0155"
"","28.5400","17.4997","0.0155"
"","28.6400","17.4997","0.0155"
"","28.7400","17.4997","0.0155"
"","28.8400","17.4997","0.0155"
"","28.9400","17.4997","0.0154"
"","29.0400","17.4997","0.0154"
"","29.1400","17.4997","0.0154"
"","29.2400","17.4997","0.0154"
"","29.3400","17.4997","0.0154"
"","29.4400","17.4997","0.0154"
"","29.5400","17.4997","0.0154"
"","29.6400","17.4997","0.0154"
"","29.7400","17.4997","0.0154"
"","29.8400","17.4997","0.0154"
"","29.9400","17.4997","0.0154"
"","30.0400","17.4997","0.0154"
"","30.1380","17.5000","0.0154"
"","30.1400","17.5000","0.0154"
"","30.1700","17.4997","0.0154"
"","30.2700","17.5000","0.0154"
"","30.3700","17.5001","0.0154"
"","30.4700","17.5001","0.0154"
"","30.5700","17.5001","0.0153"
"","30.6700","17.5001","0.0154"
"","30.7700","17.5001","0.0154"
"","30.8700","17.5003","0.0154"
"","30.9700","17.5001","0.0153"
"","31.0700","17.5001","0.0153"
"","31.1700","17.4999","0.0153"
"","31.2700","17.4997","0.0153"
"","31.3700","17.5001","0.0153"
"","31.4700","17.5001","0.0153"
"","31.5700","17.5001","0.0153"
"","31.6700","17.5001","0.0153"
"","31.7700","17.5001","0.0153"
"","31.8700","17.5003","0.0153"
"","31.9700","17.4997","0.0153"
"","32.0700","17.5001","0.0153"
"","32.1400","17.4997","0.0153"
"","32.1420","17.5001","0.0153"
"","32.1800","17.5003","0.0153"
"","32.2800","17.5747","0.0154"
"","32.3800","17.6863","0.0157"
"","32.4800","17.7936","0.0160"
"","32.5800","17.8973","0.0163"
"","32.6800","17.9993","0.0165"
"","32.7800","18.1004","0.0167"
"","32.8800","18.2013","0.0169"
"","32.9800","18.3017","0.0172"
"","33.0800","18.4016","0.0174"
"","33.1800","18.5017","0.0176"
"","33.2800","18.6023","0.0178"
"","33.3800","18.7021","0.0181"
"","33.4800","18.8020","0.0183"
"","33.5800","18.9020","0.0185"
"","33.6800","19.0021","0.0188"
"","33.7800","19.1023","0.0190"
"","33.8800","19.2020","0.0193"
"","33.9800","19.3019","0.0195"
"","34.0800","19.4020","0.0197"
"","34.1800","19.5020","0.0200"
"","34.2800","19.6017","0.0203"
"","34.3800","19.7019","0.0206"
"","34.4800","19.8020","0.0208"
"","34.5800","19.9021","0.0211"
"","34.6800","20.0020","0.0214"
"","34.7800","20.1021","0.0217"
"","34.8800","20.2021","0.0220"
"","34.9800","20.3021","0.0224"
"","35.0800","20.4019","0.0227"
"","35.1800","20.5020","0.0230"
"","35.2800","20.6019","0.0234"
"","35.3800","20.7020","0.0237"
"","35.4800","20.8019","0.0241"
"","35.5800","20.9019","0.0245"
"","35.6780","21.0000","0.0249"
"","35.6800","21.0020","0.0249"
"","35.7200","21.0203","0.0250"
"","35.8200","21.0208","0.0249"
"","35.9200","21.0168","0.0248"
"","36.0200","21.0107","0.0247"
"","36.1200","21.0063","0.0246"
"","36.2200","21.0035","0.0245"
"","36.3200","21.0019","0.0245"
"","36.4200","21.0008","0.0245"
"","36.5200","21.0004","0.0244"
"","36.6200","21.0001","0.0244"
"","36.7200","21.0000","0.0244"
"","36.8200","21.0000","0.0243"
"","36.9200","21.0000","0.0243"
"","37.0200","20.9999","0.0243"
"","37.1200","20.9999","0.0243"
"","37.2200","20.9999","0.0243"
"","37.3200","20.9999","0.0242"
"","37.4200","20.9999","0.0242"
"","37.5200","20.9999","0.0242"
"","37.6200","20.9999","0.0242"
"","37.6800","20.9999","0.0242"
"","37.6820","20.9999","0.0242"
"","37.7300","20.9999","0.0242"
"","37.8300","21.0724","0.0244"
"","37.9300","21.1848","0.0251"
"","38.0300","21.2925","0.0257"
"","38.1300","21.3969","0.0262"
"","38.2300","21.4993","0.0268"
"","38.3300","21.6004","0.0273"
"","38.4300","21.7011","0.0278"
"","38.5300","21.8017","0.0283"
"","38.6300","21.9019","0.0289"
"","38.7300","22.0017","0.0294"
"","38.8300","22.1019","0.0300"
"","38.9300","22.2020","0.0306"
"","39.0300","22.3021","0.0312"
"","39.1300","22.4019","0.0318"
"","39.2300","22.5017","0.0325"
"","39.3300","22.6021","0.0331"
"","39.4300","22.7023","0.0338"
"","39.5300","22.8021","0.0345"
"","39.6300","22.9021","0.0352"
"","39.7300","23.0021","0.0359"
"","39.8300","23.1023","0.0367"
"","39.9300","23.2017","0.0375"
"","40.0300","23.3019","0.0383"
"","40.1300","23.4020","0.0392"
"","40.2300","23.5020","0.0401"
"","40.3300","23.6017","0.0410"
"","40.4300","23.7019","0.0420"
"","40.5300","23.8021","0.0430"
"","40.6300","23.9023","0.0440"
"","40.7300","24.0019","0.0451"
"","40.8300","24.1019","0.0462"
"","40.9300","24.2021","0.0474"
"","41.0300","24.3023","0.0486"
"","41.1300","24.4019","0.0499"
"","41.2300","24.5019","0.0512"
"","41.2320","24.5039","0.0512"
"","41.2700","24.5205","0.0516"
"","41.3700","24.5209","0.0514"
"","41.4700","24.5167","0.0511"
"","41.5700","24.5107","0.0508"
"","41.6700","24.5060","0.0506"
"","41.7700","24.5033","0.0504"
"","41.8700","24.5017","0.0502"
"","41.9700","24.5008","0.0501"
"","42.0700","24.5004","0.0500"
"","42.1700","24.5001","0.0500"
"","42.2700","24.5000","0.0499"
"","42.3700","24.5000","0.0499"
"","42.4700","24.5000","0.0498"
"","42.5700","24.5000","0.0497"
"","42.6700","24.4999","0.0497"
"","42.7700","24.4999","0.0496"
"","42.8700","24.4999","0.0496"
"","42.9700","24.4999","0.0496"
"","43.0700","24.4999","0.0495"
"","43.1700","24.4999","0.0495"
"","43.2320","24.4999","0.0494"
"","43.2340","24.4999","0.0494"
"","43.2800","24.4999","0.0494"
"","43.3800","24.5728","0.0504"
"","43.4800","24.6848","0.0525"
"","43.5800","24.7925","0.0544"
"","43.6800","24.8967","0.0563"
"","43.7800","24.9992","0.0581"
"","43.8800","25.1005","0.0599"
"","43.9800","25.2009","0.0618"
"","44.0800","25.3013","0.0637"
"","44.1800","25.4017","0.0657"
"","44.2800","25.5020","0.0678"
"","44.3800","25.6017","0.0700"
"","44.4800","25.7017","0.0723"
"","44.5800","25.8020","0.0747"
"","44.6800","25.9020","0.0772"
"","44.7800","26.0017","0.0799"
"","44.8800","26.1020","0.0826"
"","44.9800","26.2020","0.0855"
"","45.0800","26.3021","0.0886"
"","45.1800","26.4019","0.0917"
"","45.2800","26.5020","0.0951"
"","45.3800","26.6023","0.0987"
"","45.4800","26.7023","0.1024"
"","45.5800","26.8020","0.1063"
"","45.6800","26.9021","0.1104"
"","45.7800","27.0020","0.1147"
"","45.8800","27.1021","0.1193"
"","45.9800","27.2017","0.1241"
"","46.0800","27.3017","0.1291"
"","46.1800","27.4019","0.1344"
"","46.2800","27.5020","0.1401"
"","46.3800","27.6017","0.1461"
"","46.4800","27.7017","0.1524"
"","46.5800","27.8019","0.1590"
"","46.6800","27.9020","0.1660"
"","46.7800","28.0017","0.1735"
"","46.7820","28.0036","0.1736"
"","46.8200","28.0208","0.1760"
"","46.9200","28.0213","0.1748"
"","47.0200","28.0169","0.1732"
"","47.1200","28.0104","0.1715"
"","47.2200","28.0057","0.1702"
"","47.3200","28.0032","0.1693"
"","47.4200","28.0017","0.1686"
"","47.5200","28.0009","0.1681"
"","47.6200","28.0005","0.1676"
"","47.7200","28.0003","0.1672"
"","47.8200","28.0001","0.1669"
"","47.9200","28.0001","0.1665"
"","48.0200","28.0000","0.1662"
"","48.1200","28.0000","0.1660"
"","48.2200","28.0000","0.1657"
"","48.3200","28.0000","0.1654"
"","48.4200","28.0000","0.1652"
"","48.5200","28.0000","0.1650"
"","48.6200","28.0000","0.1647"
"","48.7200","27.9999","0.1646"
"","48.7820","27.9999","0.1644"
