1,Time,Displacement,Force
"","11.0500","6.9999","0.0044"
"","11.0980","6.9999","0.0044"
"","11.1980","7.0728","0.0045"
"","11.2980","7.1851","0.0046"
"","11.3980","7.2927","0.0046"
"","11.4980","7.3969","0.0047"
"","11.5980","7.4992","0.0048"
"","11.6980","7.6001","0.0048"
"","11.7980","7.7009","0.0049"
"","11.8980","7.8015","0.0050"
"","11.9980","7.9017","0.0050"
"","12.0980","8.0016","0.0051"
"","12.1980","8.1017","0.0052"
"","12.2980","8.2020","0.0052"
"","12.3980","8.3020","0.0053"
"","12.4980","8.4019","0.0053"
"","12.5980","8.5019","0.0054"
"","12.6980","8.6021","0.0055"
"","12.7980","8.7023","0.0055"
"","12.8980","8.8020","0.0056"
"","12.9980","8.9019","0.0057"
"","13.0980","9.0021","0.0057"
"","13.1980","9.1021","0.0058"
"","13.2980","9.2019","0.0058"
"","13.3980","9.3017","0.0059"
"","13.4980","9.4021","0.0060"
"","13.5980","9.5021","0.0060"
"","13.6980","9.6020","0.0061"
"","13.7980","9.7020","0.0062"
"","13.8980","9.8021","0.0063"
"","13.9980","9.9021","0.0063"
"","14.0980","10.0019","0.0063"
"","14.1980","10.1019","0.0064"
"","14.2980","10.2021","0.0065"
"","14.3980","10.3023","0.0066"
"","14.4980","10.4020","0.0066"
"","14.5960","10.5000","0.0067"
"","14.5980","10.5020","0.0067"
"","14.6380","10.5207","0.0067"
"","14.7380","10.5211","0.0067"
"","14.8380","10.5171","0.0066"
"","14.9380","10.5103","0.0066"
"","15.0380","10.5056","0.0066"
"","15.1380","10.5032","0.0066"
"","15.2380","10.5019","0.0066"
"","15.3380","10.5009","0.0066"
"","15.4380","10.5005","0.0066"
"","15.5380","10.5003","0.0066"
"","15.6380","10.5001","0.0065"
"","15.7380","10.5000","0.0065"
"","15.8380","10.5000","0.0065"
"","15.9380","10.5000","0.0065"
"","16.0380","10.5000","0.0065"
"","16.1380","10.4999","0.0065"
"","16.2380","10.4999","0.0065"
"","16.3380","10.4999","0.0065"
"","16.4380","10.4999","0.0065"
"","16.5380","10.4999","0.0065"
"","16.5980","10.4999","0.0065"
"","16.6000","10.4999","0.0065"
"","16.6480","10.4999","0.0065"
"","16.7480","10.5727","0.0066"
"","16.8480","10.6849","0.0067"
"","16.9480","10.7924","0.0068"
"","17.0480","10.8967","0.0069"
"","17.1480","10.9992","0.0070"
"","17.2480","11.1005","0.0070"
"","17.3480","11.2011","0.0071"
"","17.4480","11.3015","0.0072"
"","17.5480","11.4017","0.0073"
"","17.6480","11.5020","0.0074"
"","17.7480","11.6016","0.0074"
"","17.8480","11.7017","0.0075"
"","17.9480","11.8020","0.0076"
"","18.0480","11.9021","0.0076"
"","18.1480","12.0020","0.0077"
"","18.2480","12.1020","0.0078"
"","18.3480","12.2020","0.0079"
"","18.4480","12.3021","0.0079"
"","18.5480","12.4017","0.0080"
"","18.6480","12.5020","0.0081"
"","18.7480","12.6021","0.0082"
"","18.8480","12.7020","0.0083"
"","18.9480","12.8019","0.0083"
"","19.0480","12.9017","0.0084"
"","19.1480","13.0020","0.0085"
"","19.2480","13.1020","0.0086"
"","19.3480","13.2019","0.0087"
"","19.4480","13.3020","0.0088"
"","19.5480","13.4023","0.0089"
"","19.6480","13.5021","0.0090"
"","19.7480","13.6020","0.0090"
"","19.8480","13.7019","0.0091"
"","19.9480","13.8023","0.0092"
"","20.0480","13.9021","0.0093"
"","20.1480","14.0019","0.0094"
"","20.1500","14.0039","0.0094"
"","20.1880","14.0208","0.0094"
"","20.2880","14.0213","0.0094"
"","20.3880","14.0171","0.0094"
"","20.4880","14.0105","0.0093"
"","20.5880","14.0059","0.0093"
"","20.6880","14.0032","0.0093"
"","20.7880","14.0019","0.0093"
"","20.8880","14.0009","0.0092"
"","20.9880","14.0005","0.0093"
"","21.0880","14.0003","0.0092"
"","21.1880","14.0001","0.0092"
"","21.2880","14.0000","0.0092"
"","21.3880","14.0000","0.0092"
"","21.4880","14.0000","0.0092"
"","21.5880","14.0000","0.0092"
"","21.6880","14.0000","0.0092"
"","21.7880","13.9999","0.0092"
"","21.8880","13.9999","0.0092"
"","21.9880","13.9999","0.0092"
"","22.0880","13.9999","0.0091"
"","22.1500","13.9999","0.0092"
"","22.1520","13.9999","0.0092"
"","22.1980","13.9999","0.0091"
"","22.2980","14.0724","0.0092"
"","22.3980","14.1849","0.0094"
"","22.4980","14.2927","0.0096"
"","22.5980","14.3969","0.0097"
"","22.6980","14.4991","0.0098"
"","22.7980","14.6005","0.0099"
"","22.8980","14.7013","0.0100"
"","22.9980","14.8015","0.0101"
"","23.0980","14.9017","0.0102"
"","23.1980","15.0019","0.0104"
"","23.2980","15.1020","0.0105"
"","23.3980","15.2019","0.0106"
"","23.4980","15.3019","0.0107"
"","23.5980","15.4021","0.0108"
"","23.6980","15.5021","0.0109"
"","23.7980","15.6019","0.0111"
"","23.8980","15.7019","0.0112"
"","23.9980","15.8020","0.0113"
"","24.0980","15.9021","0.0114"
"","24.1980","16.0020","0.0115"
"","24.2980","16.1019","0.0117"
"","24.3980","16.2021","0.0118"
"","24.4980","16.3023","0.0119"
"","24.5980","16.4019","0.0120"
"","24.6980","16.5019","0.0122"
"","24.7980","16.6020","0.0123"
"","24.8980","16.7020","0.0125"
"","24.9980","16.8019","0.0126"
"","25.0980","16.9017","0.0127"
"","25.1980","17.0021","0.0129"
"","25.2980","17.1021","0.0130"
"","25.3980","17.2019","0.0132"
"","25.4980","17.3020","0.0133"
"","25.5980","17.4020","0.0135"
"","25.6960","17.5001","0.0137"
"","25.6980","17.5021","0.0137"
"","25.7380","17.5207","0.0137"
"","25.8380","17.5209","0.0137"
"","25.9380","17.5167","0.0136"
"","26.0380","17.5108","0.0136"
"","26.1380","17.5063","0.0135"
"","26.2380","17.5037","0.0135"
"","26.3380","17.5020","0.0135"
"","26.4380","17.5009","0.0134"
"","26.5380","17.5004","0.0134"
"","26.6380","17.5001","0.0134"
"","26.7380","17.5000","0.0134"
"","26.8380","17.5000","0.0134"
"","26.9380","17.5000","0.0134"
"","27.0380","17.4999","0.0134"
"","27.1380","17.4999","0.0134"
"","27.2380","17.4999","0.0134"
"","27.3380","17.4999","0.0133"
"","27.4380","17.4999","0.0133"
"","27.5380","17.4999","0.0133"
"","27.6380","17.4999","0.0133"
"","27.6980","17.4999","0.0133"
"","27.7000","17.4999","0.0133"
"","27.7480","17.4999","0.0133"
"","27.8480","17.4997","0.0133"
"","27.9480","17.4997","0.0133"
"","28.0480","17.4997","0.0133"
"","28.1480","17.4997","0.0133"
"","28.2480","17.4997","0.0133"
"","28.3480","17.4997","0.0133"
"","28.4480","17.4997","0.0132"
"","28.5480","17.4997","0.0132"
"","28.6480","17.4997","0.0132"
"","28.7480","17.4997","0.0132"
"","28.8480","17.4997","0.0132"
"","28.9480","17.4997","0.0132"
"","29.0480","17.4997","0.0132"
"","29.1480","17.4997","0.0132"
"","29.2480","17.4997","0.0132"
"","29.3480","17.4997","0.0132"
"","29.4480","17.4997","0.0132"
"","29.5480","17.4997","0.0132"
"","29.6480","17.4997","0.0132"
"","29.7480","17.4997","0.0132"
"","29.8480","17.4997","0.0132"
"","29.9480","17.4997","0.0132"
"","30.0480","17.4997","0.0132"
"","30.1480","17.4997","0.0132"
"","30.1780","17.5000","0.0132"
"","30.1800","17.5000","0.0132"
"","30.2080","17.4997","0.0132"
"","30.3080","17.5000","0.0132"
"","30.4080","17.5001","0.0132"
"","30.5080","17.4999","0.0131"
"","30.6080","17.5001","0.0131"
"","30.7080","17.5001","0.0131"
"","30.8080","17.4999","0.0131"
"","30.9080","17.4999","0.0131"
"","31.0080","17.5001","0.0131"
"","31.1080","17.5001","0.0131"
"","31.2080","17.5001","0.0131"
"","31.3080","17.5001","0.0131"
"","31.4080","17.5001","0.0131"
"","31.5080","17.4999","0.0131"
"","31.6080","17.4999","0.0131"
"","31.7080","17.4999","0.0131"
"","31.8080","17.4999","0.0131"
"","31.9080","17.4997","0.0131"
"","32.0080","17.5001","0.0131"
"","32.1080","17.5001","0.0131"
"","32.1800","17.4999","0.0131"
"","32.1820","17.4999","0.0131"
"","32.2180","17.4997","0.0131"
"","32.3180","17.5745","0.0132"
"","32.4180","17.6861","0.0135"
"","32.5180","17.7936","0.0138"
"","32.6180","17.8973","0.0140"
"","32.7180","17.9993","0.0143"
"","32.8180","18.1004","0.0145"
"","32.9180","18.2013","0.0147"
"","33.0180","18.3017","0.0149"
"","33.1180","18.4017","0.0151"
"","33.2180","18.5019","0.0153"
"","33.3180","18.6021","0.0156"
"","33.4180","18.7020","0.0158"
"","33.5180","18.8021","0.0160"
"","33.6180","18.9020","0.0162"
"","33.7180","19.0021","0.0164"
"","33.8180","19.1023","0.0167"
"","33.9180","19.2020","0.0169"
"","34.0180","19.3020","0.0172"
"","34.1180","19.4020","0.0174"
"","34.2180","19.5021","0.0177"
"","34.3180","19.6019","0.0179"
"","34.4180","19.7017","0.0182"
"","34.5180","19.8020","0.0184"
"","34.6180","19.9021","0.0187"
"","34.7180","20.0020","0.0190"
"","34.8180","20.1021","0.0193"
"","34.9180","20.2021","0.0196"
"","35.0180","20.3021","0.0199"
"","35.1180","20.4019","0.0202"
"","35.2180","20.5020","0.0205"
"","35.3180","20.6020","0.0208"
"","35.4180","20.7020","0.0211"
"","35.5180","20.8019","0.0215"
"","35.6180","20.9019","0.0218"
"","35.7160","21.0000","0.0222"
"","35.7180","21.0020","0.0222"
"","35.7580","21.0203","0.0223"
"","35.8580","21.0208","0.0222"
"","35.9580","21.0168","0.0221"
"","36.0580","21.0107","0.0220"
"","36.1580","21.0061","0.0219"
"","36.2580","21.0035","0.0219"
"","36.3580","21.0019","0.0218"
"","36.4580","21.0008","0.0218"
"","36.5580","21.0004","0.0218"
"","36.6580","21.0001","0.0217"
"","36.7580","21.0000","0.0217"
"","36.8580","21.0000","0.0217"
"","36.9580","21.0000","0.0217"
"","37.0580","20.9999","0.0217"
"","37.1580","20.9999","0.0216"
"","37.2580","20.9999","0.0216"
"","37.3580","20.9999","0.0216"
"","37.4580","20.9999","0.0216"
"","37.5580","20.9999","0.0216"
"","37.6580","20.9999","0.0216"
"","37.7180","20.9999","0.0215"
"","37.7200","20.9999","0.0215"
"","37.7680","20.9999","0.0215"
"","37.8680","21.0724","0.0218"
"","37.9680","21.1848","0.0224"
"","38.0680","21.2925","0.0230"
"","38.1680","21.3969","0.0234"
"","38.2680","21.4993","0.0239"
"","38.3680","21.6005","0.0244"
"","38.4680","21.7011","0.0249"
"","38.5680","21.8016","0.0253"
"","38.6680","21.9019","0.0258"
"","38.7680","22.0017","0.0263"
"","38.8680","22.1017","0.0268"
"","38.9680","22.2020","0.0273"
"","39.0680","22.3021","0.0278"
"","39.1680","22.4020","0.0284"
"","39.2680","22.5017","0.0290"
"","39.3680","22.6023","0.0296"
"","39.4680","22.7024","0.0301"
"","39.5680","22.8021","0.0308"
"","39.6680","22.9021","0.0314"
"","39.7680","23.0023","0.0320"
"","39.8680","23.1023","0.0327"
"","39.9680","23.2019","0.0334"
"","40.0680","23.3019","0.0341"
"","40.1680","23.4020","0.0348"
"","40.2680","23.5020","0.0356"
"","40.3680","23.6016","0.0364"
"","40.4680","23.7019","0.0372"
"","40.5680","23.8021","0.0380"
"","40.6680","23.9021","0.0389"
"","40.7680","24.0019","0.0398"
"","40.8680","24.1019","0.0408"
"","40.9680","24.2021","0.0417"
"","41.0680","24.3023","0.0428"
"","41.1680","24.4019","0.0438"
"","41.2680","24.5019","0.0449"
"","41.2700","24.5039","0.0449"
"","41.3080","24.5205","0.0452"
"","41.4080","24.5208","0.0450"
"","41.5080","24.5168","0.0448"
"","41.6080","24.5107","0.0445"
"","41.7080","24.5060","0.0443"
"","41.8080","24.5033","0.0442"
"","41.9080","24.5017","0.0441"
"","42.0080","24.5008","0.0440"
"","42.1080","24.5003","0.0439"
"","42.2080","24.5001","0.0438"
"","42.3080","24.5000","0.0438"
"","42.4080","24.5000","0.0437"
"","42.5080","24.5000","0.0437"
"","42.6080","24.5000","0.0437"
"","42.7080","24.4999","0.0436"
"","42.8080","24.4999","0.0436"
"","42.9080","24.4999","0.0435"
"","43.0080","24.4999","0.0435"
"","43.1080","24.4999","0.0435"
"","43.2080","24.4999","0.0434"
"","43.2700","24.4999","0.0434"
"","43.2720","24.4999","0.0434"
"","43.3180","24.4999","0.0434"
"","43.4180","24.5728","0.0442"
"","43.5180","24.6848","0.0460"
"","43.6180","24.7925","0.0476"
"","43.7180","24.8967","0.0491"
"","43.8180","24.9992","0.0506"
"","43.9180","25.1005","0.0521"
"","44.0180","25.2009","0.0536"
"","44.1180","25.3015","0.0552"
"","44.2180","25.4017","0.0568"
"","44.3180","25.5020","0.0585"
"","44.4180","25.6019","0.0603"
"","44.5180","25.7017","0.0621"
"","44.6180","25.8021","0.0641"
"","44.7180","25.9020","0.0660"
"","44.8180","26.0017","0.0681"
"","44.9180","26.1020","0.0702"
"","45.0180","26.2021","0.0725"
"","45.1180","26.3020","0.0749"
"","45.2180","26.4019","0.0774"
"","45.3180","26.5021","0.0801"
"","45.4180","26.6023","0.0829"
"","45.5180","26.7023","0.0858"
"","45.6180","26.8020","0.0888"
"","45.7180","26.9021","0.0920"
"","45.8180","27.0021","0.0953"
"","45.9180","27.1021","0.0988"
"","46.0180","27.2017","0.1025"
"","46.1180","27.3019","0.1064"
"","46.2180","27.4020","0.1105"
"","46.3180","27.5020","0.1148"
"","46.4180","27.6017","0.1194"
"","46.5180","27.7017","0.1242"
"","46.6180","27.8020","0.1293"
"","46.7180","27.9020","0.1347"
"","46.8180","28.0017","0.1404"
"","46.8200","28.0037","0.1405"
"","46.8580","28.0208","0.1423"
"","46.9580","28.0215","0.1414"
"","47.0580","28.0171","0.1403"
"","47.1580","28.0104","0.1391"
"","47.2580","28.0059","0.1382"
"","47.3580","28.0032","0.1375"
"","47.4580","28.0017","0.1370"
"","47.5580","28.0009","0.1367"
"","47.6580","28.0005","0.1364"
"","47.7580","28.0003","0.1361"
"","47.8580","28.0001","0.1359"
"","47.9580","28.0001","0.1356"
"","48.0580","28.0000","0.1354"
"","48.1580","28.0000","0.1353"
"","48.2580","28.0000","0.1351"
"","48.3580","28.0000","0.1349"
"","48.4580","28.0000","0.1347"
"","48.5580","28.0000","0.1346"
"","48.6580","28.0000","0.1345"
"","48.7580","27.9999","0.1343"
"","48.8200","27.9999","0.1343"
