#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-05-18 11:27:57.581

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,-0.01477396734449185,2.809131821537725,2.809092971167866,-0.0281092352930422,0.8337191377809151,0.833245144956397
0.1,-0.009596541377317044,1.308459380273381,1.308424188181723,-0.02817779942763821,0.8337117849905591,0.8332354721515071
0.2,-0.008484278923919421,1.316408931121293,1.316381590173246,-0.02878283158833315,0.8337092894939009,0.8332122946729718
0.3,-0.008063744767321772,1.303561802125458,1.303536860998149,-0.02855119599848058,0.8337051732022746,0.8332161454456483
0.4,-0.01208630514758732,1.181205504383547,1.181143668151289,-0.02879997262198219,0.8336947226587882,0.8331971268349879
0.5,-0.02260607243746509,1.319708522245473,1.319514891608388,-0.02833901779817573,0.8337347236390825,0.8332529564734783
0.6,-0.01595127974368112,1.31393919272461,1.31384236453706,-0.02911453375300197,0.833687391580618,0.833178858832165
0.7,0.01116584378550881,1.16106912781532,1.16101543637386,-0.02926556015758562,0.8336922487056901,0.8331784277935912
0.8,0.006752525632282719,1.136306598860446,1.136286535171209,-0.0292127472430992,0.8336555303597626,0.8331435402725995
0.9,0.01602580769329108,1.14538523335462,1.145273114272136,-0.02903855727953021,0.8337333568914825,0.8332275034974959
1,0.006870714970411472,1.207579157243975,1.207559611069314,-0.02920811453130226,0.833696614187008,0.8331848117629079
1.1,0.004784993821186007,1.0315642136163,1.031553115766681,-0.02913677076962765,0.8336863703613302,0.8331770596430128
1.2,0.00190126559048661,1.011115674963424,1.011113887426088,-0.02903068166947519,0.8336693710718978,0.8331637532833455
1.3,0.002529776334334038,1.006712291710366,1.006709113156542,-0.02902697550003761,0.8337402517725148,0.8332348061135196
1.4,0.005755245829545203,1.007932786143271,1.00791635492633,-0.02868137519997766,0.833749450614215,0.8332559781460411
