#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-05-18 11:40:01.252

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.03095843503818519,1.024565792312611,1.024097963125186,-0.02871843689435402,0.8337929704054595,0.8332982472560065
0.1,0.03112243419729403,1.023660373796444,1.023187155397637,-0.02877171308002023,0.833650112237757,0.8331534661516402
0.2,0.02943663278522498,1.024380696069982,1.023957662763016,-0.02896767678903531,0.8337377992152319,0.8332344157208811
0.3,0.03029556692860254,1.024784244266653,1.024336334375411,-0.02907608224508632,0.8337217253172584,0.8332145562262432
0.4,0.03075778802229206,1.024686561302412,1.024224832441459,-0.0287791254188954,0.8336898559398018,0.8331929775490444
0.5,0.03052736462276202,1.024614385467315,1.024159518295739,-0.02914371983732318,0.8336985855721666,0.8331890392816447
0.6,0.03063272721101635,1.02521973411541,1.024761991509876,-0.02911823992243954,0.8336757252963434,0.8331670559090928
0.7,0.03000146787791008,1.024518207837479,1.024078839794906,-0.02901215082228714,0.8336779489098031,0.8331729818009682
0.8,0.03091262521720496,1.024702313344859,1.024235930133526,-0.0291905102264733,0.8336849127550146,0.8331737201016659
0.9,0.03081688269135652,1.024633523620412,1.024169994418876,-0.02935543476644838,0.8337210853667313,0.8332041206299549
1,0.03035557779408649,1.024728395009612,1.024278683970223,-0.02928640736067235,0.833716729888365,0.8332021915715717
1.1,0.03077427955784493,1.025086625175577,1.024624581410942,-0.02901076100874792,0.8337598682856168,0.8332549992105576
1.2,0.03094377589547152,1.025047378467997,1.024580212007555,-0.02926092744578851,0.8337101906490856,0.8331965435101011
1.3,0.03159977253190693,1.02468469873804,1.024197337530122,-0.02874576989395664,0.8337310034893683,0.833235301036008
1.4,0.03129193053492058,1.024326055564102,1.023847978554877,-0.02845298250838321,0.8336367392099421,0.833151031174412
1.5,0.03106746241211772,1.025303864123469,1.024833072537077,-0.02886575712950017,0.8337290488356625,0.8332291971227128
1.6,0.02943846517806434,1.022687367879663,1.022263581073197,-0.02833160545930052,0.8337044720137347,0.8332229394272611
1.7,0.03017875188510331,1.019803204253693,1.019356570754685,-0.02817177690230232,0.8336960482103659,0.8332199300231341
