#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-05-18 10:50:09.973

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.0009479632158900141,0.8494292780587808,0.8494287490950646,-0.03254968955051435,0.8338766766235008,0.833241159285119
0.1,0.001959444063131355,0.848780165303929,0.8487779035721463,-0.03235696873975701,0.8338317014303087,0.8332036563074754
0.2,0.001492183889134027,0.8502123574400782,0.8502110479940043,-0.03253440160158416,0.8338485823611297,0.8332136406817097
0.3,0.001830260367967401,0.8499170474622474,0.8499150767658702,-0.03193307561032675,0.8337599500171887,0.8331482058641928
0.4,0.001939745840109918,0.8492486407634469,0.8492464255000682,-0.03262427621044692,0.8338339135508522,0.8331954464525708
0.5,0.001268173864541157,0.8490668453244191,0.8490658982459546,-0.03254644665225655,0.8338383147767369,0.8332028948581454
0.6,0.001911801849312048,0.8485901372824022,0.8485879837156869,-0.03275630849666285,0.8338160994119426,0.8331724382696397
0.7,0.001750551279461978,0.8494898433471129,0.8494880396568972,-0.03257609600775763,0.8338391392350242,0.8332025612593073
0.8,0.001710238636999439,0.8467849136823878,0.846783186609116,-0.03269839959919973,0.8338139613571933,0.8331725732510633
0.9,0.002023577812503568,0.8484027200716547,0.848400306787915,-0.03312738871160689,0.8338683519214238,0.8332100602208877
1,0.00199105283960767,0.8494665901597784,0.8494642567561433,-0.03269654651448093,0.8337852312426651,0.8331438937448901
1.1,0.001647479182256664,0.8484702959112465,0.8484686964502928,-0.03275167578486585,0.8338591994633479,0.8332157537294519
1.2,0.001557233834925811,0.8483576995130836,0.8483562702932768,-0.03285359544440088,0.8339169916816686,0.8332695783969014
1.3,0.001444999773524497,0.8484781211961872,0.8484768907426196,-0.03286193432563568,0.8338509063048867,0.8332031128229179
1.4,0.001443167380685293,0.849672188602643,0.8496709629925705,-0.03256312441472588,0.8338498263332749,0.8332137635711202
1.5,0.001711612931628858,0.8492859074240283,0.8492841826681027,-0.03218046242028939,0.8337814301287142,0.8331601833176218
1.6,0.001706573851321051,0.8489765546962478,0.8489748394561567,-0.03205120976115169,0.8337723788053886,0.8331561075882683
1.7,0.001807813555687161,0.8474150303392544,0.847413102008122,-0.03176120200265618,0.8337259654289163,0.8331207664424835
1.8,0.002559552717971126,0.8476673017981151,0.8476634374724364,-0.03204981994761263,0.8337888010314779,0.8331725954247671
1.9,0.001735434038538508,0.847972473733989,0.8479706978895241,-0.03257424292303877,0.8338742494786584,0.8332377707722858
2,0.001757422752608996,0.8495843910958205,0.8495825734199849,-0.03273175512413867,0.8338435403712978,0.8332008653532478
2.1,0.001974103205844992,0.8490316370827892,0.849029342063053,-0.03271461409048945,0.8338109029602215,0.833168875991086
2.2,0.001702450967432824,0.8504272245790157,0.8504255205283258,-0.0326043555497196,0.8338366890538659,0.8331990038469048
2.3,0.001827969876918387,0.8491319917927186,0.8491300242083067,-0.0324681538228863,0.8338139405667852,0.8331815567274917
2.4,0.001389111791928727,0.8495301744795716,0.849529038773671,-0.03229767002875478,0.8338991572117647,0.8332734634615286
2.5,0.001241146070162888,0.8491663786104263,0.8491654715771147,-0.03262937219342374,0.8338117170670537,0.8331730334021501
2.6,0.001464239898336134,0.8497382494199365,0.8497369878549363,-0.03224439384308876,0.8337723505377679,0.8331486251485527
2.7,0.001224196436400255,0.8497222670877305,0.8497213852362393,-0.03294393332444352,0.8338799266702513,0.8332289177415233
2.8,0.0006492831830995492,0.8483440191384398,0.8483437706727786,-0.032638174345838,0.8338658898817891,0.8332269030004348
2.9,0.0009649128496526889,0.8482879914592036,0.8482874426732243,-0.03264929285415107,0.8338220631882228,0.8331826070769665
3,0.001324519944346717,0.8491719287498829,0.8491708957705262,-0.03239310389177408,0.8338596269758376,0.8332301988769693
3.1,0.0009621642603938901,0.8489285923344245,0.8489280470822274,-0.03255571207585056,0.833817164565579,0.8331813665315788
3.2,0.00103454377754252,0.84848870341573,0.8484880727171578,-0.03226338796145666,0.8337947269289478,0.8331702829864609
3.3,0.001219157356092439,0.8487318096735058,0.8487309340462472,-0.0319807925418366,0.8338084083836538,0.8331948696431485
3.4,0.0009314716803371854,0.8499795924667958,0.849979082078219,-0.03211050847215396,0.8338621726404719,0.833243684768358
3.5,0.0003982453641284275,0.849104648052642,0.8491045546605192,-0.03249641336484831,0.8338328542959828,0.8331993831141544
3.6,0.0008054946726418378,0.8497020803098851,0.8497016985161746,-0.03252976888978713,0.8337829545348381,0.8331481437348254
3.7,0.00116739225838492,0.8481295747491024,0.8481287713309862,-0.03281607047884495,0.8338661725682349,0.8332201985501297
3.8,0.0008975724128119003,0.849911141358776,0.8499106674054349,-0.03241070819660291,0.8338171014136997,0.8331869565734423
3.9,0.001016219849150472,0.8487573939149223,0.8487567855531233,-0.03191176513606057,0.8337562835149719,0.8331453531927142
4,0.001009806474213222,0.8489980238861518,0.8489974233491367,-0.0315216908027488,0.8337419053899319,0.8331458142559078
4.1,0.0006382888260643596,0.8488121898545133,0.848811949864627,-0.03200580918554063,0.8338294031434974,0.8332149192885395
4.2,0.0005265128628728046,0.8492365425818226,0.8492363793670937,-0.03293049846023202,0.833881528100435,0.833231051496686
4.3,0.001326810435395716,0.8493527619023156,0.8493517255678973,-0.03214386399709281,0.8338021870763673,0.8331823685008132
4.4,0.001424843452293252,0.8494128568815353,0.8494116618323504,-0.03184922352680032,0.8337435084339515,0.8331349619458362
4.5,0.001459658916238129,0.8484295356214173,0.8484282800040498,-0.0322823820798245,0.8338110236665283,0.8331858562140015
4.6,0.001625032369976441,0.849370276367801,0.8493687218439988,-0.03213645165821739,0.8337677879817791,0.8331482297591726
4.7,0.001717110110146487,0.8501508675761271,0.8501491334897129,-0.0318751667128638,0.833772349263538,0.8331628317102735
4.8,0.001374910747424884,0.8478901089081879,0.8478889941524052,-0.03199005796543054,0.8338054907428328,0.8331915941632303
4.9,0.0017894896272951,0.8494181989471464,0.8494163139647618,-0.0315253969721864,0.8337780597066247,0.8331818542154523
5,0.001751925574091393,0.8491888944742564,0.849187087310678,-0.03164631075008945,0.8337237407971977,0.8331229122913281
5.1,0.001917757126039471,0.8489650297070361,0.8489628636595788,-0.03156060558184396,0.8337238000006585,0.8331262226474726
5.2,0.001046912429207115,0.8488814632784507,0.8488808177077257,-0.03211097174333371,0.8337395880953765,0.8331209913638756
5.3,0.0007074616557443263,0.8490016410654251,0.8490013463062326,-0.03211699426866985,0.8338475592136733,0.8332288105230888
5.4,0.00197822608973324,0.8483579404702706,0.8483556340241371,-0.0315416114634761,0.8338146245300923,0.8332178315581998
5.5,0.001159146490608452,0.8494510150367607,0.8494502241605387,-0.03176398162973449,0.8337152949887484,0.8331099822767707
5.6,0.0008847456629374582,0.8485366888211171,0.8485362275711135,-0.03204843013407344,0.833769732193514,0.8331535659456617
5.7,0.001633736235962613,0.8484077585214261,0.8484061855180333,-0.03167549683441091,0.8337807443094062,0.8331788478360616
5.8,0.001139448267587002,0.8470954016144484,0.8470946352645585,-0.03196782094880482,0.8337841645211742,0.8331711057340337
5.9,0.001746428395573754,0.8477697421353353,0.8477679432887739,-0.03144617760045683,0.833717758423939,0.8331245036762361
6,0.002210023783892704,0.8476655995974021,0.847662718618499,-0.0313201678395771,0.8337048495429383,0.8331163323557635
6.1,0.001701992869223046,0.8494511737705377,0.8494494686798216,-0.03122195434947957,0.8337392330867215,0.8331544264748604
6.2,0.001726730172552292,0.8473531104162541,0.847351351055165,-0.03155458305650787,0.833706781263053,0.8331094198315867
6.3,0.001703825262062247,0.8478531476481541,0.8478514356633241,-0.0316370453264954,0.8337532819866331,0.8331528266689475
6.4,0.0009933149386603644,0.84721037862141,0.8472097963133239,-0.0322694104867928,0.8338571532669168,0.8332325228897636
6.5,0.00192142191171787,0.8478482408128768,0.8478460636149254,-0.0315406849211166,0.8337390704589769,0.8331422584435929
6.6,0.002195364641179077,0.8493005277113612,0.8492976902976286,-0.03123168304425341,0.8337239323742872,0.8331387503818769
6.7,0.001878818778206307,0.8477938167696283,0.8477917349165485,-0.03135769280513312,0.8337123218004501,0.8331223983448351
6.8,0.002144515739891125,0.8478261219831544,0.8478234097789689,-0.03165325981778501,0.8337120204250769,0.8331109194724062
6.9,0.002200403721486879,0.8461857695301015,0.846182908583431,-0.03205306284587054,0.8337462497354323,0.8331298878986712
7,0.002625518860182522,0.8463633713984935,0.8463592990543324,-0.03193307561032695,0.8337696543027474,0.8331579172751005
7.1,0.002172459730689019,0.8477253303173646,0.8477225466391762,-0.03200997862615799,0.8337722408811417,0.8331575546871561
7.2,0.001284207301884227,0.8474218832952281,0.8474209102324789,-0.03172043413884222,0.8337907573412022,0.8331871584978153
7.3,0.001956237375662772,0.8470736353506908,0.847071376474008,-0.03211421464159159,0.8337945285225883,0.8331758475929114
7.4,0.002026784499972175,0.8473210371763938,0.8473186131475439,-0.03200627245672025,0.8338238703309168,0.8332093645999393
7.5,0.002693775493442892,0.846537481885461,0.8465331959294762,-0.03192056728847487,0.8337515205093824,0.833140249499264
7.6,0.002653004752770587,0.8473080885819158,0.847303935162651,-0.03160507961509568,0.8337305914474256,0.8331313330188538
7.7,0.002434950004905176,0.8487167498681729,0.848713256951521,-0.03124141173902721,0.8337242725935982,0.8331387260860533
7.8,0.00180506496642833,0.8470942022794409,0.8470922790793893,-0.0312011071463929,0.8337515825904923,0.8331675656102921
