#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-05-18 11:23:37.169

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.005484509787552616,0.979854226809354,0.9798388775449465,-0.02833299527283954,0.8336734353984424,0.8331918376147966
0.1,0.005626978330800842,0.9789731278893821,0.9789569562776442,-0.02831353788329203,0.8336613349120497,0.8331803915718839
0.2,0.00481156351735449,0.9789748756129446,0.9789630513650165,-0.02855351235437914,0.8336501724524644,0.8331610330315967
0.3,0.005413962663243209,0.9791460453174763,0.9791310775729335,-0.02894729285712833,0.833654627582573,0.8331519023119819
0.4,0.005011294336827855,0.9776623191374166,0.9776494756251954,-0.02827277001947812,0.8336657629158077,0.8331862065189592
0.5,0.005219729022287456,0.9779398616528305,0.9779259314684742,-0.02885649170590612,0.8336656573126505,0.8331660885255409
0.6,0.00628251686902657,0.9778531282649481,0.9778329460799204,-0.02880275224906022,0.8337228359670866,0.8332251608514341
0.7,0.005949021372291171,0.9776957586313316,0.9776776593491391,-0.02952452874704081,0.833737986915935,0.833215058090597
0.8,0.005753413436706013,0.9785059408277447,0.9784890262384207,-0.02922618210731069,0.8337064428242524,0.833194012872187
0.9,0.00491784230202838,0.9780756474477377,0.978063283718081,-0.0288764123666334,0.8336886039293621,0.8331883587344163
1,0.005333337378318189,0.9777299118507463,0.977715365553836,-0.02868137519997767,0.8337160473563037,0.8332225551051967
1.1,0.005741960981460995,0.9778389050152789,0.9778220462055262,-0.02828805796840813,0.8337210802276395,0.8332410367908752
1.2,0.005320968726653533,0.9776570759309862,0.9776425959468661,-0.02847197662675097,0.8336864068580626,0.8332000789287609
1.3,0.005709894106774878,0.9769059990544495,0.976889312101352,-0.02833484835755835,0.8337313956671311,0.833249768370589
1.4,0.005336544065786791,0.9771881835990099,0.9771736117307736,-0.02922942500556868,0.8337264052692409,0.8332138738385415
1.5,0.004592592573069441,0.978558827406086,0.9785480503214081,-0.02873001867384675,0.8337459346058911,0.833250784277377
1.6,0.004691541786386524,0.9774245208195536,0.9774132612846006,-0.02875735167344928,0.8336629549183667,0.8331668123058931
1.7,0.003958584650704399,0.9765227478308327,0.9765147242303307,-0.02892644565404169,0.8337796354768627,0.8332777095769085
1.8,0.004268717138739901,0.9749516256115085,0.9749422805153727,-0.02873604119918287,0.8337514747287718,0.8332561200187047
1.9,0.003929266365277105,0.9722916594384349,0.9722837198469225,-0.02922803519202942,0.8337110128405769,0.8331985206962834
2,0.003440933673628889,0.971117528129081,0.9711114320277502,-0.02863458481082742,0.8336593671533762,0.8331674507536133
