#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-05-18 11:08:29.072

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
0,0.0003075419185877644,0.8379675465632823,0.8379674901279062,-0.02954861884838537,0.8338587285519082,0.8333350216487736
0.1,0.0008279414849220728,0.8379195856871429,0.8379191766459518,-0.02943743376525616,0.8338555409658847,0.8333357670788079
0.2,0.0009305554839175551,0.8379343082930082,0.8379337915855768,-0.02947032601901521,0.8337634060575614,0.8332424120056803
0.3,0.001488061005245744,0.8379371222491289,0.8379358009523223,-0.02951387350990753,0.8337801606479678,0.8332576357649529
0.4,0.001710238636999395,0.8379790487419566,0.8379773035197804,-0.03006701929847513,0.833827608379375,0.8332853381922446
0.5,0.00139231847939729,0.8379172819116498,0.8379161251434845,-0.03034405546393874,0.8337567126064579,0.8332043531537326
0.6,0.00175833894902852,0.8379723828617882,0.8379705380758797,-0.03014392231430617,0.8338312385071659,0.8332861922880301
0.7,0.001238855579113851,0.8380217522324306,0.8380208365259122,-0.03050203093621803,0.8338845686397676,0.8333265265934453
0.8,0.001694663297866128,0.838033692628029,0.8380319791607427,-0.03000540423157445,0.8338734657898798,0.8333334462658418
0.9,0.001185716186776884,0.8379759858275785,0.8379751469469893,-0.03018978616109702,0.8338194802757076,0.8332727659649004
1,0.0009003210020706753,0.8379220797964146,0.8379215961129395,-0.03019349233053464,0.8338108543290558,0.8332640000730941
1.1,0.001228777418498215,0.8380154568759127,0.8380145560006664,-0.03033432676916505,0.8338389167287664,0.8332869659792387
1.2,0.001799567787910647,0.8379543009568609,0.8379523686033039,-0.03017403494098698,0.8338222982981843,0.8332761563579433
1.3,0.001923712402766806,0.8379176728314981,0.8379154645750068,-0.03058588301974474,0.8338076395499174,0.8332464722587859
1.4,0.001657099244662457,0.8379824170016543,0.8379807785540413,-0.03077675074578309,0.8337962541079608,0.8332280510028481
1.5,0.001712987226258197,0.8379495807522893,0.8379478298543964,-0.02989004970782786,0.8337523401448919,0.8332163882363069
1.6,0.001792238216553817,0.837984966121079,0.8379830495464341,-0.02945550134126469,0.8337890845140193,0.8332686306920994
1.7,0.00134834105125637,0.8379327380987884,0.8379316532713977,-0.03029726507478855,0.8338015143492007,0.8332508872242621
1.8,0.001178386615420078,0.8379754820298569,0.8379746534879059,-0.03010871370464857,0.8337529210282741,0.8332090966151438
1.9,0.001587468316772628,0.8379348834641499,0.8379333797328018,-0.02984372258985747,0.8337983187698967,0.833264056950406
2,0.001272296748429333,0.8379870573266284,0.8379860914764282,-0.02975940723515106,0.8338111309378986,0.8332798928073125
2.1,0.0009213935197215303,0.8379874380229924,0.8379869314722854,-0.03044968129291165,0.8338207957538555,0.8332646256386524
2.2,0.001384530809830672,0.8379933938959575,0.8379922501358503,-0.03013280380599318,0.8337936837201044,0.8332490150887055
2.3,0.0008522206900415466,0.837908847035181,0.8379084136465708,-0.03050295747857759,0.8337685286370949,0.8332103749538449
2.4,0.0003478545610502821,0.8379234663312067,0.8379233941272248,-0.03020785373710548,0.833758881118126,0.833211472206162
2.5,6.383367097345354e-05,0.8379735328318008,0.8379735304004996,-0.03001374311280916,0.8338301664308925,0.8332898185352695
2.6,0.0001128501794221961,0.8379725169806526,0.8379725093818677,-0.03051731888514839,0.8338089271867009,0.8332502747100073
2.7,0.0004358094173321181,0.8379778186140303,0.837977705287726,-0.03000911040101188,0.8338207935615113,0.8332806064396681
2.8,0.0006213391923016705,0.8379608554991402,0.8379606251408516,-0.03057893395204915,0.8338471259067994,0.8332862402448244
2.9,-0.0003489128160575471,0.8379433866391067,0.83794331399688,-0.03067714744214659,0.8338096429630474,0.8332451219917101
3,-0.0001157408272686686,0.8379586406029614,0.8379586326097713,-0.03060626695165174,0.8337777426116093,0.8332158066778277
3.1,-5.339158706547796e-06,0.8379819698767849,0.8379819698597788,-0.03069382520461605,0.8338776584048747,0.8333125693766296
3.2,-4.061272086124919e-05,0.8379307509499256,0.8379307499657269,-0.0304255911915668,0.8337986115803528,0.8332433066481634
3.3,-6.855671165913226e-05,0.837965305460428,0.8379653026560004,-0.03038899276837008,0.8338148852631707,0.8332609267240016
3.4,0.00028830179377611,0.8379716998870526,0.8379716502923588,-0.03028058731231917,0.8338519497567551,0.8333019621632708
3.5,-0.0004244990206747659,0.8379024297574017,0.8379023222273199,-0.03032413480321138,0.8337639356533197,0.8332123062248519
3.6,-0.0002843209684755565,0.8379810778667887,0.8379810296327685,-0.0302611299227716,0.8338425381119233,0.8332932511311649
3.7,0.0001325484024436566,0.8379666691625095,0.8379666586793523,-0.02960374811877006,0.8338315496438824,0.8333058689814022
3.8,-0.0002197291208935701,0.8379674927804748,0.8379674639721618,-0.02984557567457629,0.8338137117287993,0.8332793934087218
3.9,-0.0004295381009825815,0.8380141878085503,0.838014077725089,-0.03062387125648064,0.8338514114983949,0.8332888784612072
4,0.0003428154807424712,0.8379627105721977,0.8379626404482872,-0.03053723954587569,0.8337978963583462,0.8332385066549269
4.1,0.0007138750306815371,0.8379505612060499,0.8379502571202941,-0.03059144227390118,0.8338259845867851,0.8332646255732438
4.2,0.0009021533949098886,0.8379584058364913,0.8379579202032189,-0.03032969405736774,0.8338532795305262,0.8333015069242591
4.3,0.0006227134869310781,0.8379234160355253,0.8379231846467624,-0.03055252749480603,0.8337826139919368,0.8332226535920072
4.4,0.0002008050357040525,0.8378989293028173,0.8378989052410444,-0.03037463136179918,0.8337662188035644,0.8332127515752734
4.5,0.0003276982398190234,0.8380113264584738,0.8380112623864681,-0.03021017009300403,0.8338477234804613,0.8333002889574019
4.6,0.0006327916475467003,0.8378925951802847,0.8378923562324159,-0.03040613380201929,0.8337948547102477,0.8332402575299288
4.7,0.0006873053345130602,0.8379318278498095,0.8379315459720348,-0.03013604670425125,0.8338348604083484,0.8332901014180419
4.8,0.00110554900006167,0.8379425858846036,0.8379418565750292,-0.03045107110645059,0.8337937466938455,0.8332375077336794
4.9,0.001217324963253192,0.8378488855476415,0.8378480012110724,-0.03011288314526597,0.8337813066012713,0.8332373500428433
5,0.0009708681263800665,0.8378997832117382,0.8378992207427757,-0.03000679404511353,0.833791416295858,0.8332512935482155
5.1,0.0009003210020706786,0.8379686653419737,0.8379681816853862,-0.02954537595012736,0.8338225250522289,0.833298910382376
5.2,0.0004293960423949163,0.8379420343040349,0.8379419242839033,-0.03020136794058971,0.8338489183659819,0.8333018036909674
5.3,0.0009305554839175582,0.837879677996697,0.8378791612555805,-0.03014670194138444,0.8337775534882224,0.8332323715884301
5.4,0.0006941768076600847,0.8378609340268921,0.8378606464603635,-0.03029772834596829,0.8337899611865758,0.8332393095819353
5.5,0.0005796522552097495,0.8379103441345811,0.837910143637727,-0.03025881356687298,0.8338054589042463,0.8332562315998873
5.6,0.000368010882281541,0.8378687913697662,0.8378687105504269,-0.02999799189269919,0.8337452287719459,0.8332053930348856
5.7,0.0005585797375588868,0.8379306911198681,0.8379305049401772,-0.03026344627867007,0.8338974231970779,0.8333480882764921
5.8,0.0005966018889724029,0.8378543053971406,0.8378540929891802,-0.02939851898616088,0.8337862316225191,0.8332677883637937
5.9,0.0009442984302115908,0.8378578636071771,0.8378573314764804,-0.02917197937928526,0.8337344546311294,0.8332239413616045
6,0.001335514301381928,0.8379181303963164,0.8379170660921328,-0.03013512016189197,0.8338296185114163,0.8332848896024163
6.1,0.001447748362783246,0.8379181566024525,0.8379169058974332,-0.03012678128065704,0.833823239533485,0.8332788079843367
6.2,0.001193961954553308,0.8378430279082109,0.8378421771845016,-0.03047284485189676,0.8337843457946211,0.833227304532669
6.3,0.001206788704427755,0.8378537241114326,0.8378528550219414,-0.03013187726363395,0.8337516342542793,0.8332069716428346
6.4,0.001354296327983765,0.8378565608080086,0.8378554662771515,-0.02981222014963742,0.8337475413579151,0.833214374726068
6.5,0.001933790563382446,0.8378594052253867,0.8378571736153378,-0.03052704757992217,0.8338304332095318,0.8332714387955658
6.6,0.001848126198149595,0.8378304256603574,0.837828387315574,-0.03030560395602318,0.8337631688563266,0.8332122131307238
6.7,0.001694663297866148,0.8378356107420677,0.8378338968696801,-0.0302944854477103,0.8337929973990602,0.8332424657104081
6.8,0.001789947725504828,0.8378153656869096,0.8378134536209187,-0.02997992431669067,0.8338136623588732,0.8332745211959165
6.9,0.001625032369976361,0.8378270760924003,0.8378255001510394,-0.02936099402060496,0.8338181343890074,0.8333010340003858
7,0.001472027567902712,0.8377631144659538,0.8377618212204039,-0.02937489215599609,0.8338102049989071,0.8332926098743175
7.1,0.001748260788412904,0.8376960789977529,0.8376942546970205,-0.03016430624621327,0.8338262912105699,0.8332805041177229
7.2,0.001539826102953314,0.8376957069474203,0.8376942917160688,-0.03013234053481357,0.8338119801329146,0.833267340213845
7.3,0.002002047196642836,0.8375818574850944,0.8375794647645128,-0.02979322603126957,0.8337798349345431,0.8332473683283568
7.4,0.00187927687641608,0.8376062825213685,0.837604174319631,-0.03052009851222666,0.8338318475414928,0.8332731086272206
7.5,0.001816975519883095,0.8375978493331712,0.8375958785759877,-0.02974967854037726,0.8338093990807215,0.833278507236385
7.6,0.001616328503990133,0.8375210419062836,0.8375194822318822,-0.03008416033212438,0.8338244994937248,0.8332816086132517
7.7,0.001934248661592239,0.8375166879540409,0.8375144543729627,-0.02988865989428879,0.833760220376393,0.8332243233918516
7.8,0.001708406244160184,0.8374411417954093,0.8374393991923954,-0.02979600565834782,0.833723999836093,0.8331913981490237
