#Digilent WaveForms Logger,,,,,,,,,,,,
#Device Name: Discovery2NI,,,,,,,,,,,,
#Serial Number: SN:210321ACBB39,,,,,,,,,,,,
#Date Time: 2020-06-04 10:58:36.902,,,,,,,,,,,,
,,,,,,,,,,,,
Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V),,,Thermistice,,Temperature (C),Resistance (kOhm)
20.3,0.002745999,0.838660546,0.838656051,-0.031576357,0.539502983,0.538578131,,,11.23996921,,22.39241393,7269.651709
20.4,0.003361683,0.83776353,0.837756786,-0.03162639,0.538806765,0.537877776,,,11.25780274,,22.35736144,8638.592856
20.5,0.003269147,0.838427877,0.838421503,-0.031301174,0.538758107,0.537848059,,,11.25905123,,22.35490987,7581.269886
20.6,0.002709809,0.839074411,0.839070035,-0.032004419,0.538731529,0.537780046,,,11.25973328,,22.35357071,6774.352701
20.7,0.002123901,0.839321702,0.839319014,-0.030533533,0.538563998,0.537697762,,,11.26403448,,22.34512775,6509.355043
20.8,0.001193046,0.839122355,0.839121507,-0.030433467,0.53855101,0.537690427,,,11.26436807,,22.34447309,6721.302616
20.9,0.002180247,0.838597478,0.838594644,-0.030564573,0.538127707,0.537259003,,,11.27525129,,22.32312735,7351.560904
21,0.00217475,0.838175215,0.838172393,-0.030631284,0.537950257,0.537077465,,,11.27981984,,22.31417392,7951.399856
21.1,0.001802316,0.838300459,0.838298522,-0.031042668,0.537837853,0.536941253,,,11.28271566,,22.30850086,7763.515784
21.2,0.002316761,0.839000625,0.838997427,-0.030706797,0.537803631,0.536926287,,,11.2835976,,22.30677342,6857.651925
21.3,0.00275058,0.838920177,0.838915668,-0.031309976,0.537832836,0.536920706,,,11.28284495,,22.3082476,6950.839432
21.4,0.002853652,0.838855022,0.838850168,-0.030708187,0.537630367,0.536752661,,,11.28806494,,22.29802573,7028.188747
21.5,0.001910428,0.838766588,0.838764412,-0.030700311,0.537903422,0.537026612,,,11.28102625,,22.31181029,7135.970618
21.6,0.002147264,0.838611609,0.83860886,-0.031049617,0.537843633,0.536946641,,,11.28256671,,22.30879262,7333.0479
21.7,0.002391431,0.838625721,0.838622312,-0.031166362,0.537661896,0.536757834,,,11.28725174,,22.29961779,7314.653094
21.8,0.00295535,0.837788401,0.837783189,-0.031151074,0.537263049,0.536359202,,,11.29754736,,22.27947098,8593.724223
21.9,0.002837618,0.837469567,0.83746476,-0.031135323,0.537217427,0.536314419,,,11.29872621,,22.27716551,9206.752331
22,0.002718971,0.837308112,0.837303697,-0.031598594,0.53715349,0.536223275,,,11.30037874,,22.27393414,9551.794419
22.1,0.003096444,0.837362772,0.837357047,-0.031482776,0.536997025,0.536073353,,,11.30442478,,22.26602475,9432.121655
22.2,0.003221047,0.837383949,0.837377754,-0.031855709,0.536879849,0.535933938,,,11.30745677,,22.26009983,9386.560972
22.3,0.002791809,0.837568518,0.837563865,-0.03155551,0.536810942,0.535882671,,,11.30924052,,22.256615,9007.34163
22.4,0.002688278,0.838131838,0.838127527,-0.031703293,0.536900796,0.53596396,,,11.30691462,,22.26115914,8018.607794
22.5,0.003498196,0.837352592,0.837345285,-0.031829303,0.53654164,0.535596702,,,11.31621717,,22.24299105,9454.1822
22.6,0.002306224,0.838295668,0.838292495,-0.031858026,0.536630255,0.535683766,,,11.31392051,,22.24747487,7770.540564
22.7,0.001839422,0.839049443,0.839047427,-0.031364179,0.536549134,0.535631648,,,11.31602289,,22.24337029,6802.312111
22.8,0.002439073,0.838299126,0.838295578,-0.031126057,0.53637121,0.535467313,,,11.32063685,,22.23436532,7765.469342
22.9,0.001844461,0.838796144,0.838794116,-0.031341942,0.536272626,0.535355968,,,11.32319496,,22.22937452,7099.582222
23,0.001961276,0.838488929,0.838486636,-0.031801043,0.53612683,0.535182839,,,11.32698027,,22.22199186,7496.944671
23.1,0.001682753,0.838556159,0.838554471,-0.031666695,0.536131265,0.535195248,,,11.32686509,,22.22221647,7406.230962
23.2,0.001318107,0.838729319,0.838728283,-0.031133006,0.535893245,0.534988136,,,11.33305015,,22.21015945,7182.389905
23.3,0.002199029,0.837980405,0.83797752,-0.031006997,0.535560616,0.534662267,,,11.34170496,,22.19330065,8262.420066
23.4,0.002844032,0.838135553,0.838130728,-0.031233073,0.535426839,0.534515102,,,11.34518951,,22.18651723,8012.807287
23.5,0.00226637,0.838319937,0.838316874,-0.031145051,0.535271971,0.534365108,,,11.34922606,,22.1786622,7735.090881
23.6,0.002200862,0.838471175,0.838468287,-0.031459149,0.535350464,0.534425337,,,11.34717983,,22.18264372,7521.272282
23.7,0.002796389,0.838362173,0.838357509,-0.032031752,0.535224323,0.534264956,,,11.35046857,,22.17624496,7674.16484
23.8,0.001952114,0.838958203,0.838955931,-0.031862658,0.535358437,0.534409419,,,11.34697202,,22.18304812,6906.478904
23.9,0.002794099,0.838809827,0.838805173,-0.031690785,0.535207265,0.534268202,,,11.35091344,,22.17537955,7082.861764
24,0.002520156,0.838740844,0.838737058,-0.031635656,0.535198705,0.534262893,,,11.35113672,,22.17494524,7167.970719
24.1,0.003802373,0.838523406,0.838514785,-0.031561995,0.534904569,0.533972601,,,11.35881376,,22.16001767,7450.149748
24.2,0.003931099,0.837997329,0.837988108,-0.030808253,0.534999608,0.534111816,,,11.35633207,,22.1648419,8234.439261
24.3,0.002982377,0.838853372,0.838848071,-0.031331286,0.535077277,0.534159192,,,11.35430477,,22.16878373,7030.169454
24.4,0.002214605,0.838605575,0.838602651,-0.031337772,0.535163054,0.534244736,,,11.35206668,,22.17313637,7340.942153
24.5,0.00273134,0.838683,0.838678552,-0.031267355,0.534979879,0.534065374,,,11.35684716,,22.16384052,7240.929487
24.6,0.003799166,0.837609021,0.837600405,-0.030805474,0.534546337,0.533657951,,,11.36817775,,22.14182562,8928.187469
24.7,0.003700217,0.838100103,0.838091935,-0.031112622,0.534732567,0.533826679,,,11.36330787,,22.15128451,8068.5039
24.8,0.003961791,0.838543761,0.838534402,-0.0309792,0.534539499,0.533641045,,,11.36835665,,22.14147823,7422.795225
24.9,0.00418855,0.837853115,0.837842645,-0.032143401,0.53462907,0.533661919,,,11.36601379,,22.14602816,8479.131649
25,0.004053869,0.838560449,0.83855065,-0.032101243,0.534535747,0.533570965,,,11.36845481,,22.14128763,7400.517561
25.1,0.003802373,0.838027158,0.838018532,-0.031366495,0.534429852,0.533508584,,,11.37122595,,22.13590741,8185.578453
25.2,0.004011266,0.838113859,0.83810426,-0.031489262,0.534423592,0.533495081,,,11.3713898,,22.13558933,8046.800097
25.3,0.00346842,0.837937916,0.837930737,-0.03142811,0.534488828,0.533564037,,,11.36968244,,22.13890398,8333.515908
25.4,0.003370845,0.837941074,0.837934294,-0.031241412,0.534555145,0.533641431,,,11.36794734,,22.14227305,8328.189368
25.5,0.002872434,0.838481065,0.838476145,-0.031116329,0.534573598,0.533667224,,,11.36746462,,22.14321047,7507.701506
25.6,0.003016735,0.838291011,0.838285583,-0.031417918,0.534365709,0.533441305,,,11.37290513,,22.13264797,7777.378698
25.7,0.001706574,0.838989231,0.838987496,-0.031571261,0.534565555,0.533632447,,,11.36767501,,22.1428019,6870.698045
25.8,0.002752412,0.838363874,0.838359356,-0.031720897,0.534467552,0.533525396,,,11.37023923,,22.13782297,7671.731086
25.9,0.002278739,0.838417042,0.838413945,-0.03137854,0.5344818,0.533559914,,,11.36986636,,22.13854688,7596.434145
26,0.001775747,0.838805028,0.838803148,-0.031877483,0.534547579,0.533596233,,,11.36814526,,22.14188871,7088.717245
26.1,0.001730395,0.83888234,0.838880555,-0.031057493,0.534496349,0.533593271,,,11.36948564,,22.13928608,6995.549284
26.2,0.0017533,0.838824308,0.838822475,-0.030802694,0.534323655,0.533435059,,,11.37400632,,22.13051077,7065.2519
26.3,0.002532525,0.839088718,0.839084896,-0.030726717,0.534227669,0.533343295,,,11.37652056,,22.125632,6758.434434
26.4,0.002977338,0.838864817,0.838859534,-0.031250677,0.534134675,0.533219698,,,11.37895746,,22.12090448,7016.450469
26.5,0.003095986,0.838247443,0.838241725,-0.030803157,0.533991012,0.533101835,,,11.38272422,,22.11359937,7841.953326
26.6,0.003350688,0.838689252,0.838682559,-0.03085736,0.534000573,0.533108277,,,11.38247346,,22.11408559,7232.971459
26.7,0.00302498,0.838541074,0.838535618,-0.030866162,0.533960108,0.533067235,,,11.38353482,,22.11202768,7426.393569
26.8,0.002695608,0.838443891,0.838439558,-0.030803157,0.533943084,0.533053827,,,11.38398141,,22.11116184,7558.968586
26.9,0.002154594,0.838274773,0.838272004,-0.031197401,0.534067345,0.533155372,,,11.38072251,,22.11748106,7801.321944
27,0.002912746,0.83824334,0.83823828,-0.031467951,0.533914293,0.532986154,,,11.38473675,,22.10969748,7848.08886
27.1,0.002745082,0.837916805,0.837912309,-0.031470731,0.533815143,0.532886667,,,11.38733879,,22.10465383,8369.29605
27.2,0.002289275,0.838251421,0.838248295,-0.031617588,0.533691658,0.532754272,,,11.39058109,,22.09837099,7836.012186
27.3,0.002764323,0.838271107,0.838266549,-0.031158486,0.533641691,0.532731268,,,11.39189358,,22.09582826,7806.746883
27.4,0.002361654,0.838537296,0.838533971,-0.031002364,0.533787176,0.532886107,,,11.38807294,,22.10323103,7431.460607
27.5,0.00254581,0.838367497,0.838363632,-0.03150455,0.53373478,0.532804165,,,11.38944864,,22.10056518,7666.552694
27.6,0.002857775,0.838207791,0.83820292,-0.031855246,0.533765556,0.532814144,,,11.38864056,,22.10213105,7901.660847
27.7,0.003101483,0.838951157,0.838945424,-0.030965765,0.533662478,0.532763327,,,11.39134752,,22.09688611,6914.655065
27.8,0.003319996,0.837901621,0.837895043,-0.031806603,0.533496087,0.532547102,,,11.39571992,,22.0884173,8395.223112
27.9,0.002493587,0.838468202,0.838464494,-0.031233536,0.533614446,0.53269958,,,11.39260938,,22.09444167,7525.361779
28,0.00358386,0.838211731,0.838204069,-0.031312292,0.533290095,0.532370046,,,11.4011376,,22.07792908,7895.68825
28.1,0.003298465,0.838044785,0.838038294,-0.031440155,0.53330754,0.532379985,,,11.40067861,,22.07881744,8156.977777
28.2,0.002768446,0.83829607,0.838291498,-0.031221028,0.5334515,0.532537088,,,11.39689215,,22.08614746,7769.950426
28.3,0.00322975,0.837790891,0.837784666,-0.031162656,0.533233802,0.532322437,,,11.40261904,,22.07506213,8589.257809
28.4,0.00310469,0.838176326,0.838170575,-0.031307196,0.53318912,0.532269196,,,11.40379519,,22.07278629,7949.6932
28.5,0.003685558,0.837575921,0.837567812,-0.031024138,0.533050263,0.532146677,,,11.40745179,,22.06571253,8992.769178
28.6,0.003505526,0.838783158,0.838775832,-0.03066047,0.533041739,0.532159216,,,11.40767634,,22.06527822,7115.524405
28.7,0.003221505,0.838021826,0.838015634,-0.031112622,0.533014743,0.53210593,,,11.40838755,,22.06390269,8194.270302
28.8,0.003352063,0.838940995,0.838934298,-0.030622945,0.533036081,0.53215571,,,11.40782538,,22.06498995,6926.483157
28.9,0.003605849,0.837909929,0.83790217,-0.031147368,0.532815006,0.531903818,,,11.41365233,,22.05372341,8381.017703
29,0.00384177,0.837802415,0.837793606,-0.030604414,0.532679501,0.531799606,,,11.4172268,,22.04681536,8568.647749
29.1,0.003590732,0.838401679,0.838393989,-0.03090971,0.532772615,0.531875219,,,11.41477032,,22.05156251,7618.039209
29.2,0.003401995,0.837894123,0.837887216,-0.030724864,0.532768367,0.531881674,,,11.41488237,,22.05134594,8408.08522
29.3,0.003254488,0.83788604,0.837879719,-0.030983833,0.532686452,0.531784598,,,11.41704339,,22.04716977,8421.9945
29.4,0.002874266,0.838660606,0.83865568,-0.031189989,0.532809896,0.531896202,,,11.41378708,,22.05346294,7269.575296
29.5,0.003732742,0.838712781,0.838704475,-0.03083049,0.532488648,0.531595374,,,11.42226512,,22.03708248,7203.181627
29.6,0.00331404,0.839143083,0.839136539,-0.030788796,0.532796641,0.531906299,,,11.41413663,,22.0527873,6698.62333
29.7,0.003380465,0.838408188,0.838401373,-0.030814739,0.532497277,0.53160493,,,11.42203723,,22.03752261,7608.870065
29.8,0.003113393,0.838420468,0.838414688,-0.030730424,0.532612836,0.531725563,,,11.4189862,,22.04341606,7591.63174
29.9,0.002166963,0.83859223,0.83858943,-0.030725791,0.532646148,0.531759198,,,11.41810697,,22.04511472,7358.46006
30,0.002843116,0.838391052,0.838386231,-0.0305062,0.532572999,0.531698571,,,11.42003781,,22.04138453,7633.055465
30.1,0.002055187,0.838511958,0.83850944,-0.03075405,0.532650888,0.531762312,,,11.41798188,,22.04535641,7465.622455
30.2,0.003744195,0.838270087,0.838261725,-0.031426257,0.532386941,0.531458602,,,11.4249519,,22.03189427,7808.257956
30.3,0.00393568,0.838098237,0.838088996,-0.031015799,0.532272245,0.531367823,,,11.42798331,,22.02604224,8071.45669
30.4,0.003451928,0.838395167,0.83838806,-0.031286812,0.532321794,0.531401569,,,11.42667353,,22.0285705,7627.234278
30.5,0.003683726,0.838439684,0.838431592,-0.031330823,0.532203323,0.5312803,,,11.42980569,,22.02252506,7564.814465
30.6,0.003125304,0.837766386,0.837760556,-0.030602561,0.532149374,0.531268707,,,11.43123258,,22.01977161,8633.417633
30.7,0.003651659,0.838067626,0.83805967,-0.030606267,0.532084518,0.53120353,,,11.43294841,,22.01646115,8120.212853
30.8,0.00343223,0.838060499,0.838053471,-0.030392236,0.532034048,0.531165266,,,11.434284,,22.01388469,8131.648291
30.9,0.003072165,0.838186374,0.838180744,-0.031175164,0.532299054,0.531385352,,,11.4272746,,22.02741022,7934.290259
31,0.002657128,0.838415322,0.838411112,-0.030793429,0.532296167,0.531404718,,,11.42735091,,22.02726291,7598.845692
31.1,0.002397844,0.8385113,0.838507871,-0.030846705,0.53221976,0.531325092,,,11.42937103,,22.02336389,7466.514539
31.2,0.002841283,0.838335313,0.838330498,-0.031164972,0.532204745,0.531291478,,,11.42976809,,22.02259762,7712.799303
31.3,0.00240609,0.838829318,0.838825868,-0.030893032,0.532096819,0.531199252,,,11.43262293,,22.01708907,7059.178548
31.4,0.003029103,0.838179109,0.838173636,-0.030840682,0.532015827,0.531121165,,,11.43476626,,22.01295446,7945.420764
31.5,0.002596659,0.838991318,0.8389873,-0.031591181,0.532013539,0.531074762,,,11.43482682,,22.01283764,6868.304607
31.6,0.003067584,0.838901535,0.838895926,-0.031332676,0.531876005,0.530952303,,,11.43846833,,22.00581503,6972.796398
31.7,0.002692401,0.838404545,0.838400222,-0.030678537,0.531988788,0.531103472,,,11.43548197,,22.01157401,7613.99925
31.8,0.003183024,0.838225412,0.838219368,-0.030619702,0.531729922,0.530847571,,,11.44233871,,21.99835386,7875.015958
31.9,0.003277851,0.838539178,0.838532771,-0.030198125,0.531656088,0.530797767,,,11.4442959,,21.99458196,7428.936692
32,0.003654407,0.838117566,0.838109598,-0.030321818,0.53148565,0.530619999,,,11.44881643,,21.98587286,8040.971738
32.1,0.003488118,0.838146068,0.83813881,-0.030512686,0.531374547,0.530497771,,,11.45176514,,21.98019407,7996.435076
32.2,0.003267314,0.838733275,0.838726911,-0.030691509,0.531354605,0.53046748,,,11.45229456,,21.97917467,7177.433233
32.3,0.003060254,0.838559029,0.838553445,-0.030895348,0.531514464,0.530615777,,,11.44805194,,21.98734541,7402.407997
32.4,0.003333739,0.838261631,0.838255002,-0.031573577,0.531445879,0.530507145,,,11.4498718,,21.98384018,7820.806153
32.5,0.003449179,0.837723441,0.83771634,-0.03085875,0.531228665,0.530331624,,,11.45563921,,21.97273576,8711.912415
32.6,0.003902697,0.837550876,0.837541783,-0.031641215,0.531241425,0.530298299,,,11.45530023,,21.97338825,9042.259454
32.7,0.003740072,0.837322354,0.837314001,-0.03130349,0.531197845,0.530274686,,,11.45645799,,21.97115982,9520.321065
32.8,0.004184427,0.838523494,0.838513053,-0.031084826,0.531141236,0.530230842,,,11.45796223,,21.9682649,7450.031215
32.9,0.002986958,0.838543848,0.838538528,-0.030854117,0.531335571,0.530438981,,,11.45279994,,21.97820162,7422.677743
33,0.00248305,0.83839497,0.838391293,-0.03078092,0.531267284,0.530374832,,,11.45461336,,21.97471043,7627.511807
33.1,0.002702479,0.838472673,0.838468317,-0.031252067,0.531240405,0.530320353,,,11.45532733,,21.97333609,7519.214693
33.2,0.002845406,0.838852336,0.83884751,-0.031584232,0.531053182,0.530113118,,,11.46030283,,21.96376125,7031.414418
33.3,0.002104661,0.838548135,0.838545494,-0.031470731,0.531092856,0.530159613,,,11.45924811,,21.96579055,7416.942463
33.4,0.002598491,0.838236674,0.838232646,-0.031725067,0.530974138,0.530025524,,,11.46240473,,21.95971782,7858.079791
33.5,0.001924629,0.83878578,0.838783572,-0.031167752,0.530947721,0.530032125,,,11.46310738,,21.9583663,7112.299505
33.6,0.002206359,0.839040124,0.839037223,-0.030678537,0.530846129,0.529958904,,,11.46581034,,21.95316821,6812.807135
33.7,0.002239342,0.839121664,0.839118676,-0.031419771,0.530705914,0.529775014,,,11.469543,,21.9459922,6722.061141
33.8,0.001884316,0.838881656,0.838879539,-0.031006533,0.530795861,0.529889461,,,11.46714825,,21.95059578,6996.363301
33.9,0.001425302,0.838866833,0.838865622,-0.031197401,0.530714631,0.529796888,,,11.46931086,,21.94643841,7014.039552
34,0.001553569,0.838797202,0.838795763,-0.030409377,0.530564881,0.529692705,,,11.4732999,,21.9387723,7098.286432
34.1,0.001879277,0.838456702,0.838454596,-0.030308847,0.530506683,0.529640174,,,11.47485091,,21.93579241,7541.221941
34.2,0.001438586,0.838519304,0.83851807,-0.030151798,0.530405415,0.529547707,,,11.47755076,,21.9306064,7455.68671
34.3,0.001821098,0.838490121,0.838488143,-0.030666492,0.530417029,0.529529783,,,11.47724107,,21.93120119,7495.317925
34.4,0.00230256,0.838301319,0.838298157,-0.030540019,0.530352957,0.529472914,,,11.47894981,,21.92791957,7762.257141
34.5,0.002358448,0.838108823,0.838105504,-0.030810106,0.530316169,0.529420416,,,11.47993116,,21.92603517,8054.732309
34.6,0.001669926,0.838448334,0.838446671,-0.03038714,0.530217256,0.529345785,,,11.48257057,,21.92096782,7552.804701
34.7,0.00165939,0.838107217,0.838105575,-0.031325727,0.5301827,0.529256454,,,11.48349296,,21.91919726,8057.26416
34.8,0.001466072,0.838565258,0.838563976,-0.03137576,0.530111413,0.529182078,,,11.48539623,,21.91554437,7394.122807
34.9,0.000969952,0.838481365,0.838480804,-0.031266428,0.530063838,0.529140892,,,11.48666677,,21.91310626,7507.2907
35,0.001488519,0.838422904,0.838421583,-0.031861732,0.530050227,0.529091743,,,11.48703033,,21.91240864,7588.221701
35.1,0.001658015,0.838141295,0.838139655,-0.031924737,0.529988856,0.529026463,,,11.48866983,,21.90926308,8003.858758
35.2,0.002641094,0.838008155,0.838003993,-0.031696807,0.529632817,0.52868349,,,11.49819056,,21.89100668,8216.639323
35.3,0.002796848,0.837927423,0.837922755,-0.032035459,0.529499384,0.5285294,,,11.50176272,,21.8841614,8351.262267
35.4,0.002683697,0.837860757,0.837856459,-0.03172553,0.5292863,0.528334627,,,11.50747182,,21.87322619,8465.801426
35.5,0.002322258,0.8377021,0.837698881,-0.031822817,0.529318511,0.528361046,,,11.50660843,,21.87487953,8751.451714
35.6,0.003066667,0.837771972,0.83776636,-0.032526063,0.529312047,0.528311744,,,11.50678167,,21.87454777,8623.310636
35.7,0.002831663,0.837980773,0.837975989,-0.032330562,0.529269095,0.528280711,,,11.50793304,,21.87234305,8261.809361
35.8,0.00177254,0.837828083,0.837826208,-0.031757959,0.529184222,0.528230417,,,11.51020877,,21.86798605,8523.093613
35.9,0.001489435,0.837872681,0.837871357,-0.031861732,0.528963002,0.528002545,,,11.51614471,,21.85662608,8445.084205
36,0.002533899,0.837670304,0.837666471,-0.031250677,0.528696223,0.527771817,,,11.52331123,,21.84292002,8811.032888
36.1,0.002199029,0.838244182,0.838241297,-0.031605543,0.52865614,0.52771053,,,11.52438876,,21.84086007,7846.82985
36.2,0.001543491,0.838837862,0.838836442,-0.03175379,0.528641344,0.527686808,,,11.52478657,,21.84009963,7048.848104
36.3,0.001857746,0.838077578,0.838075519,-0.031411432,0.528574345,0.52764018,,,11.52658823,,21.83665598,8104.296749
36.4,0.002706144,0.837719556,0.837715185,-0.031350744,0.528580026,0.527649481,,,11.52643544,,21.836948,8719.083572
36.5,0.002587497,0.83854248,0.838538488,-0.031738965,0.528469003,0.527515047,,,11.52942212,,21.8312406,7424.50968
36.6,0.001630988,0.839065803,0.839064218,-0.03204843,0.52842038,0.527447624,,,11.53073064,,21.82874062,6783.96606
36.7,0.000990108,0.839282382,0.839281798,-0.032223547,0.528339106,0.527355529,,,11.5329185,,21.82456137,6550.095643
36.8,0.000959874,0.839123567,0.839123018,-0.031615735,0.528197613,0.52725057,,,11.53672942,,21.8172839,6719.971898
36.9,0.000735406,0.838970886,0.838970564,-0.03202573,0.528172115,0.527200281,,,11.53741644,,21.81597224,6891.807742
37,0.000845807,0.838314099,0.838313672,-0.032458425,0.528251543,0.527253396,,,11.53527659,,21.82005795,7743.589113
37.1,0.000869628,0.838793104,0.838792653,-0.031591645,0.528198732,0.527253135,,,11.53669927,,21.81734146,7103.307622
37.2,0.000498569,0.8390811,0.839080952,-0.031596741,0.528178874,0.527232936,,,11.53723433,,21.81631992,6766.90034
37.3,0.00013209,0.839174835,0.839174825,-0.031132543,0.528052357,0.527133813,,,11.54064431,,21.80981076,6664.177679
37.4,0.000212716,0.839405514,0.839405487,-0.031759349,0.528000555,0.527044523,,,11.54204111,,21.80714512,6424.183674
37.5,0.000874209,0.838965409,0.838964953,-0.03162361,0.528070509,0.527122765,,,11.54015495,,21.81074474,6898.135909
37.6,0.001462408,0.838613455,0.83861218,-0.031244191,0.527958655,0.52703334,,,11.54317115,,21.80498883,7330.63651
37.7,0.001696038,0.838630528,0.838628813,-0.031069538,0.527907452,0.526992373,,,11.5445524,,21.80235353,7308.409151
37.8,0.001352006,0.838600941,0.838599851,-0.031178407,0.527852792,0.526931188,,,11.54602726,,21.79954002,7347.015556
37.9,0.001348341,0.8385888,0.838587716,-0.03172414,0.527853024,0.526898846,,,11.546021,,21.79955196,7362.975696
38,0.001455994,0.83859581,0.838594546,-0.031710705,0.527829263,0.526875851,,,11.54666224,,21.79832883,7353.752138
38.1,0.001445916,0.838584427,0.83858318,-0.031391048,0.527782745,0.526848392,,,11.54791785,,21.79593403,7368.742043
38.2,0.001587926,0.838593422,0.838591919,-0.031274767,0.527721577,0.526794031,,,11.54956932,,21.79278471,7356.89117
38.3,0.002186661,0.838611202,0.838608351,-0.031504086,0.527655236,0.526713908,,,11.55136096,,21.78936865,7333.58081
38.4,0.002070762,0.838562468,0.838559911,-0.031261796,0.527573207,0.526646171,,,11.55357706,,21.78514414,7397.831004
38.5,0.002128024,0.838561301,0.838558601,-0.031472121,0.527561161,0.526621576,,,11.55390259,,21.78452367,7399.384149
38.6,0.001543491,0.838663859,0.838662439,-0.031817258,0.527488774,0.526528317,,,11.55585902,,21.78079504,7265.400004
38.7,0.001474776,0.838587226,0.838585929,-0.031383636,0.527432599,0.526498066,,,11.55737774,,21.77790113,7365.050815
38.8,0.001294744,0.838575973,0.838574973,-0.031766298,0.527395596,0.526438047,,,11.55837834,,21.77599474,7379.914137
38.9,0.001930584,0.838582313,0.838580091,-0.031534662,0.527348039,0.526404331,,,11.55966459,,21.77354437,7371.532317
39,0.001968148,0.838552902,0.838550593,-0.031487872,0.527315914,0.526374949,,,11.56053366,,21.77188895,7410.574989
39.1,0.001278252,0.838531372,0.838530398,-0.03157543,0.527239105,0.526292757,,,11.562612,,21.76793063,7439.419974
39.2,0.001302531,0.838571564,0.838570553,-0.03197755,0.527203022,0.526232327,,,11.56358862,,21.76607087,7385.753393
39.3,0.001705658,0.838526385,0.83852465,-0.031688932,0.527134916,0.526181557,,,11.56543241,,21.76256029,7446.133583
39.4,0.001336889,0.838519995,0.838518929,-0.031634266,0.527092566,0.52614242,,,11.56657923,,21.76037708,7454.753374
39.5,0.001450955,0.838571315,0.83857006,-0.031765835,0.527033851,0.526075671,,,11.56816957,,21.75734993,7386.083319
39.6,0.00131719,0.838564812,0.838563777,-0.03170422,0.526989067,0.526034523,,,11.56938288,,21.75504075,7394.715651
39.7,0.001291995,0.838594769,0.838593774,-0.031366495,0.526847532,0.525912983,,,11.57321907,,21.74774157,7355.120469
39.8,0.001509592,0.838550223,0.838548864,-0.031691711,0.526867028,0.525913016,,,11.57269051,,21.74874711,7414.152185
39.9,0.000999728,0.838564876,0.83856428,-0.031691711,0.526765933,0.525811738,,,11.57543191,,21.74353241,7394.630699
40,0.000848098,0.838630119,0.83862969,-0.031739428,0.526787997,0.525830963,,,11.5748335,,21.74467059,7308.939436
40.1,0.00135338,0.838603549,0.838602457,-0.03185293,0.526731793,0.525767793,,,11.576358,,21.74177114,7343.59637
40.2,0.001098219,0.838643381,0.838642662,-0.031550414,0.526621179,0.525675221,,,11.57935949,,21.73606386,7291.763421
40.3,0.001468821,0.838631834,0.838630548,-0.03142672,0.52657051,0.52563187,,,11.58073493,,21.73344907,7306.713988
40.4,0.000937427,0.838465451,0.838464927,-0.032349556,0.526586428,0.52559183,,,11.5803028,,21.73427054,7529.149337
40.5,0.000749607,0.838455026,0.838454691,-0.032010442,0.526552522,0.525578624,,,11.58122328,,21.73252077,7543.538565
40.6,0.00169787,0.838568466,0.838566748,-0.031465635,0.526453302,0.525512125,,,11.58391781,,21.72739957,7389.862235
40.7,0.001682753,0.838493617,0.838491928,-0.031069075,0.526388834,0.525471139,,,11.58566923,,21.72407157,7490.547999
40.8,0.001736808,0.838517398,0.838515599,-0.03100607,0.526293841,0.525379701,,,11.58825094,,21.71916694,7458.262351
40.9,0.001942953,0.838539222,0.838536971,-0.031418845,0.526290377,0.525351708,,,11.5883451,,21.71898808,7428.877155
41,0.001088141,0.838585929,0.838585223,-0.031266892,0.526203732,0.525273975,,,11.59070095,,21.71451366,7366.759687
41.1,0.001593424,0.838496565,0.838495051,-0.031047764,0.526157282,0.525240442,,,11.59196431,,21.71211462,7486.530156
41.2,0.001582429,0.838481892,0.838480398,-0.031756106,0.526150405,0.525191202,,,11.59215135,,21.71175945,7506.569443
41.3,0.00164244,0.838536554,0.838534945,-0.031374371,0.526019603,0.52508311,,,11.59571053,,21.70500254,7432.45737
41.4,0.001553569,0.838622639,0.8386212,-0.031475827,0.525917953,0.524975204,,,11.59847799,,21.6997503,7318.662638
41.5,0.001756048,0.838538704,0.838536865,-0.031919177,0.525917646,0.524948127,,,11.59848635,,21.69973443,7429.571778
41.6,0.001909969,0.83856905,0.838566875,-0.032100317,0.525826908,0.524846174,,,11.60095782,,21.69504516,7389.088081
41.7,0.001283291,0.838531133,0.838530151,-0.03140541,0.525732918,0.524794056,,,11.603519,,21.6901869,7439.741513
41.8,0.00147615,0.838547132,0.838545833,-0.031565702,0.525699707,0.524751168,,,11.60442424,,21.68847004,7418.28325
41.9,0.001566396,0.838533165,0.838531702,-0.031634729,0.525630688,0.524677867,,,11.60630599,,21.6849017,7437.009378
42,0.001264051,0.838563116,0.838562163,-0.032001176,0.525595637,0.524620528,,,11.60726184,,21.68308937,7396.969686
42.1,0.00130528,0.838562969,0.838561953,-0.03217166,0.525548255,0.52456263,,,11.60855425,,21.68063919,7397.165347
42.2,0.000994689,0.838550951,0.838550361,-0.032402833,0.525448462,0.524448417,,,11.61127715,,21.67547808,7413.180791
42.3,0.001255347,0.83856752,0.838566581,-0.032039165,0.525369826,0.524391977,,,11.61342366,,21.67141046,7391.118267
42.4,0.00141843,0.838556822,0.838555623,-0.032055379,0.525265616,0.524286582,,,11.61626948,,21.666019,7405.34747
42.5,0.001484396,0.838521199,0.838519885,-0.032029436,0.525247147,0.524269664,,,11.61677401,,21.66506331,7453.126989
