#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-06-11 12:05:00.059

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
2.2,0.003581569824037883,0.8375261583245868,0.8375185002347918,-0.02726654501715871,0.8328852478481977,0.8324388095265479
2.3,0.003500486440903044,0.8374949880016751,0.8374876724600835,-0.02666660883944088,0.8328049619077457,0.8323779169050565
2.4,0.003608139520206386,0.8373907176547951,0.8373829442636241,-0.02688249320918326,0.8328005693924144,0.8323665778605137
2.5,0.003027729088388092,0.8374320602942922,0.8374265869109445,-0.02738097299854584,0.8328134832438557,0.832363250144089
2.6,0.003973243793418024,0.8375093176658883,0.8374998928423464,-0.02699321502113283,0.8328491345623642,0.832411585265409
2.7,0.00367135707315897,0.8373908345532136,0.8373827863832415,-0.02693345303895073,0.8327893669949917,0.8323537222162928
2.8,0.003414822075670215,0.8375934774097493,0.837586516360878,-0.0275635018433496,0.8328280355492059,0.8323717860204404
2.9,0.00341986115597804,0.8373748713414606,0.8373678879105626,-0.02763762523210238,0.8328124651798701,0.8323537492139349
3,0.004016763123349168,0.8374607757281913,0.8374511427523853,-0.02733881532119255,0.8328082678359547,0.8323594176512759
3.1,0.003560955404596824,0.8376364699694148,0.8376289007785194,-0.02767144402822086,0.8328035713022749,0.8323437268095695
3.2,0.003673647564207959,0.8373292584484396,0.8373211996404856,-0.0274050630998905,0.8328249229454039,0.8323739032402966
3.3,0.004236650264053797,0.837680308709792,0.8376695950042994,-0.02641690567357962,0.8328053935850669,0.8323863109632599
3.4,0.003841769607205044,0.8374079771909241,0.8373991647173304,-0.02634278228482703,0.8328042397823386,0.8323875056852688
3.5,0.00342077735239764,0.8374598076624428,0.8374528211978954,-0.02655912992574915,0.8328125394565236,0.8323889346295062
3.6,0.003473916744734578,0.8373981421426491,0.8373909364009186,-0.02695430024203766,0.8327958350177883,0.8323595187906858
3.7,0.002979170678149147,0.8375351136802601,0.837529815104796,-0.02698348632635909,0.8327961073501312,0.8323588456208014
3.8,0.003010321356415612,0.8374839150318524,0.8374785047405168,-0.02728414932198764,0.8328022872588566,0.8323552275677506
3.9,0.003117516337509131,0.8374615592898035,0.8374557566701677,-0.02667355790713643,0.8328134639293,0.8323862006367552
4,0.003287928871555251,0.8373778475318447,0.8373713925498077,-0.02672451773690403,0.8328205757100863,0.8323916815285006
4.1,0.002756534948185688,0.8374912805073327,0.8374867440389048,-0.02720307686553909,0.8327816088019434,0.832337191628361
4.2,0.003035516757954705,0.8373638589318674,0.8373583569077711,-0.02714609451043544,0.832799454700334,0.8323569074032999
4.3,0.002848154590145965,0.8375113273302258,0.8375064844058595,-0.02714238834099776,0.8327930618319745,0.8323506319998983
4.4,0.00289671300038493,0.8373533004976306,0.8373482900848822,-0.02739533440511661,0.8328610042170177,0.8324103242982057
4.5,0.002847238393726364,0.8374645807144386,0.837459740635178,-0.02754265464026286,0.8327990420482948,0.8323434667322775
4.6,0.002789976117501183,0.8374566334195784,0.8374519860217192,-0.02741710815056278,0.8328350907619499,0.8323836799127686
4.7,0.00274920537682888,0.8373715405118175,0.8373670274908923,-0.02722531388216504,0.832827705070404,0.8323825854839001
4.8,0.002830746858173511,0.8374928791556357,0.8374880951444127,-0.02742220413353955,0.832891186555986,0.8324396382700265
4.9,0.002993829820862797,0.837503388408978,0.8374980373586063,-0.02758156941935806,0.8329132589961947,0.8324564577442236
5,0.003166532845957882,0.8375626727462522,0.8375566869457756,-0.0271460945104356,0.8328002041599508,0.8323576572613901
5.1,0.003017192829562648,0.837373714529368,0.8373682787950271,-0.0273707810325923,0.8328253764701961,0.8323754850056498
