1,Time,Displacement,Force
"","11.3160","0.3004","0.0125"
"","11.4160","0.3004","0.0125"
"","11.5160","0.3004","0.0125"
"","11.6160","0.3004","0.0125"
"","11.7160","0.3004","0.0125"
"","11.8160","0.3004","0.0125"
"","11.9160","0.3004","0.0125"
"","12.0160","0.3004","0.0124"
"","12.1160","0.3004","0.0124"
"","12.2160","0.3004","0.0124"
"","12.3160","0.3004","0.0124"
"","12.4160","0.3004","0.0124"
"","12.5160","0.3004","0.0124"
"","12.6160","0.3004","0.0124"
"","12.7160","0.3004","0.0124"
"","12.8160","0.3004","0.0124"
"","12.9160","0.3004","0.0124"
"","13.0160","0.3004","0.0124"
"","13.1160","0.3004","0.0124"
"","13.2160","0.3004","0.0123"
"","13.3160","0.3004","0.0123"
"","13.4160","0.3004","0.0123"
"","13.5160","0.3004","0.0123"
"","13.6160","0.3004","0.0123"
"","13.7160","0.3004","0.0123"
"","13.8120","0.3004","0.0123"
"","13.8140","0.3004","0.0123"
"","13.8900","0.3004","0.0123"
"","13.9900","0.3051","0.0128"
"","14.0900","0.3255","0.0179"
"","14.1900","0.3461","0.0228"
"","14.2900","0.3648","0.0268"
"","14.3900","0.3825","0.0303"
"","14.4900","0.3999","0.0335"
"","14.5900","0.4172","0.0364"
"","14.6900","0.4339","0.0390"
"","14.7900","0.4508","0.0416"
"","14.8900","0.4677","0.0438"
"","14.9900","0.4837","0.0457"
"","15.0900","0.5005","0.0476"
"","15.1900","0.5173","0.0492"
"","15.2900","0.5339","0.0507"
"","15.3900","0.5507","0.0520"
"","15.4900","0.5676","0.0531"
"","15.5900","0.5843","0.0541"
"","15.6880","0.6005","0.0550"
"","15.6900","0.6008","0.0551"
"","15.6920","0.6012","0.0551"
"","15.7920","0.6043","0.0539"
"","15.8920","0.6043","0.0524"
"","15.9920","0.6043","0.0515"
"","16.0920","0.6039","0.0507"
"","16.1920","0.6037","0.0501"
"","16.2920","0.6035","0.0495"
"","16.3920","0.6031","0.0490"
"","16.4920","0.6025","0.0485"
"","16.5920","0.6021","0.0482"
"","16.6920","0.6017","0.0478"
"","16.7920","0.6013","0.0475"
"","16.8920","0.6012","0.0472"
"","16.9920","0.6009","0.0469"
"","17.0920","0.6008","0.0467"
"","17.1920","0.6007","0.0464"
"","17.2920","0.6007","0.0463"
"","17.3920","0.6005","0.0461"
"","17.4920","0.6005","0.0459"
"","17.5920","0.6005","0.0457"
"","17.6920","0.6005","0.0456"
"","17.7920","0.6005","0.0454"
"","17.8920","0.6004","0.0453"
"","17.9920","0.6004","0.0452"
"","18.0920","0.6004","0.0450"
"","18.1920","0.6004","0.0449"
"","18.2920","0.6004","0.0448"
"","18.3920","0.6004","0.0447"
"","18.4920","0.6004","0.0446"
"","18.5920","0.6004","0.0445"
"","18.6920","0.6004","0.0444"
"","18.7920","0.6004","0.0443"
"","18.8920","0.6004","0.0442"
"","18.9920","0.6004","0.0441"
"","19.0920","0.6004","0.0440"
"","19.1920","0.6004","0.0439"
"","19.2920","0.6004","0.0439"
"","19.3920","0.6004","0.0438"
"","19.4920","0.6004","0.0437"
"","19.5920","0.6004","0.0436"
"","19.6920","0.6004","0.0435"
"","19.7920","0.6004","0.0435"
"","19.8920","0.6004","0.0434"
"","19.9920","0.6004","0.0433"
"","20.0920","0.6004","0.0433"
"","20.1920","0.6004","0.0432"
"","20.2920","0.6004","0.0432"
"","20.3920","0.6004","0.0431"
"","20.4920","0.6004","0.0431"
"","20.5920","0.6004","0.0430"
"","20.6920","0.6004","0.0429"
"","20.7920","0.6004","0.0429"
"","20.8920","0.6004","0.0428"
"","20.9920","0.6004","0.0428"
"","21.0920","0.6004","0.0427"
"","21.1920","0.6004","0.0427"
"","21.2920","0.6004","0.0426"
"","21.3920","0.6004","0.0426"
"","21.4920","0.6004","0.0425"
"","21.5920","0.6004","0.0425"
"","21.6920","0.6004","0.0425"
"","21.7920","0.6003","0.0424"
"","21.8920","0.6003","0.0424"
"","21.9920","0.6003","0.0423"
"","22.0920","0.6003","0.0423"
"","22.1920","0.6003","0.0422"
"","22.2920","0.6003","0.0422"
"","22.3920","0.6003","0.0422"
"","22.4920","0.6003","0.0421"
"","22.5920","0.6003","0.0421"
"","22.6920","0.6003","0.0421"
"","22.7920","0.6003","0.0420"
"","22.8920","0.6003","0.0420"
"","22.9920","0.6003","0.0420"
"","23.0920","0.6003","0.0419"
"","23.1920","0.6003","0.0419"
"","23.2920","0.6003","0.0418"
"","23.3920","0.6003","0.0418"
"","23.4920","0.6003","0.0418"
"","23.5920","0.6003","0.0418"
"","23.6920","0.6003","0.0417"
"","23.7920","0.6003","0.0417"
"","23.8920","0.6003","0.0417"
"","23.9920","0.6003","0.0416"
"","24.0920","0.6003","0.0416"
"","24.1920","0.6003","0.0416"
"","24.2920","0.6003","0.0416"
"","24.3920","0.6003","0.0415"
"","24.4920","0.6003","0.0415"
"","24.5920","0.6003","0.0415"
"","24.6920","0.6003","0.0414"
"","24.7920","0.6003","0.0414"
"","24.8920","0.6003","0.0414"
"","24.9920","0.6003","0.0414"
"","25.0920","0.6003","0.0413"
"","25.1920","0.6003","0.0413"
"","25.2920","0.6003","0.0413"
"","25.3920","0.6007","0.0413"
"","25.4920","0.6007","0.0412"
"","25.5920","0.6003","0.0412"
"","25.6900","0.6003","0.0412"
"","25.6920","0.6007","0.0412"
"","25.7720","0.6003","0.0412"
"","25.8720","0.6071","0.0417"
"","25.9720","0.6272","0.0454"
"","26.0720","0.6472","0.0484"
"","26.1720","0.6655","0.0507"
"","26.2720","0.6829","0.0527"
"","26.3720","0.7004","0.0545"
"","26.4720","0.7175","0.0561"
"","26.5720","0.7341","0.0576"
"","26.6720","0.7507","0.0589"
"","26.7720","0.7673","0.0602"
"","26.8720","0.7837","0.0615"
"","26.9720","0.8008","0.0628"
"","27.0720","0.8175","0.0639"
"","27.1720","0.8340","0.0650"
"","27.2720","0.8513","0.0662"
"","27.3720","0.8675","0.0672"
"","27.4720","0.8839","0.0684"
"","27.5700","0.9004","0.0695"
"","27.5720","0.9007","0.0695"
"","27.5740","0.9011","0.0695"
"","27.6740","0.9043","0.0686"
"","27.7740","0.9043","0.0671"
"","27.8740","0.9041","0.0662"
"","27.9740","0.9037","0.0654"
"","28.0740","0.9036","0.0648"
"","28.1740","0.9033","0.0643"
"","28.2740","0.9029","0.0638"
"","28.3740","0.9025","0.0633"
"","28.4740","0.9021","0.0629"
"","28.5740","0.9017","0.0626"
"","28.6740","0.9015","0.0622"
"","28.7740","0.9012","0.0619"
"","28.8740","0.9009","0.0616"
"","28.9740","0.9008","0.0614"
"","29.0740","0.9007","0.0612"
"","29.1740","0.9007","0.0610"
"","29.2740","0.9005","0.0608"
"","29.3740","0.9005","0.0606"
"","29.4740","0.9005","0.0604"
"","29.5740","0.9005","0.0603"
"","29.6740","0.9005","0.0601"
"","29.7740","0.9004","0.0599"
"","29.8740","0.9004","0.0598"
"","29.9740","0.9004","0.0597"
"","30.0740","0.9004","0.0595"
"","30.1740","0.9004","0.0594"
"","30.2740","0.9004","0.0593"
"","30.3740","0.9004","0.0592"
"","30.4740","0.9004","0.0591"
"","30.5740","0.9004","0.0589"
"","30.6740","0.9004","0.0588"
"","30.7740","0.9004","0.0588"
"","30.8740","0.9004","0.0586"
"","30.9740","0.9004","0.0586"
"","31.0740","0.9004","0.0585"
"","31.1740","0.9004","0.0584"
"","31.2740","0.9004","0.0583"
"","31.3740","0.9004","0.0582"
"","31.4740","0.9004","0.0581"
"","31.5740","0.9004","0.0580"
"","31.6740","0.9004","0.0580"
"","31.7740","0.9004","0.0579"
"","31.8740","0.9004","0.0578"
"","31.9740","0.9004","0.0577"
"","32.0740","0.9004","0.0577"
"","32.1740","0.9004","0.0576"
"","32.2740","0.9004","0.0575"
"","32.3740","0.9004","0.0575"
"","32.4740","0.9004","0.0574"
"","32.5740","0.9004","0.0573"
"","32.6740","0.9004","0.0573"
"","32.7740","0.9003","0.0572"
"","32.8740","0.9003","0.0571"
"","32.9740","0.9003","0.0571"
"","33.0740","0.9003","0.0570"
"","33.1740","0.9003","0.0570"
"","33.2740","0.9003","0.0569"
"","33.3740","0.9003","0.0569"
"","33.4740","0.9003","0.0568"
"","33.5740","0.9003","0.0568"
"","33.6740","0.9003","0.0567"
"","33.7740","0.9003","0.0567"
"","33.8740","0.9003","0.0566"
"","33.9740","0.9003","0.0566"
"","34.0740","0.9003","0.0566"
"","34.1740","0.9003","0.0565"
"","34.2740","0.9003","0.0565"
"","34.3740","0.9003","0.0564"
"","34.4740","0.9003","0.0564"
"","34.5740","0.9003","0.0563"
"","34.6740","0.9003","0.0563"
"","34.7740","0.9003","0.0562"
"","34.8740","0.9003","0.0562"
"","34.9740","0.9003","0.0562"
"","35.0740","0.9003","0.0561"
"","35.1740","0.9003","0.0561"
"","35.2740","0.9003","0.0560"
"","35.3740","0.9003","0.0560"
"","35.4740","0.9003","0.0560"
"","35.5740","0.9003","0.0559"
"","35.6740","0.9003","0.0559"
"","35.7740","0.9003","0.0559"
"","35.8740","0.9003","0.0558"
"","35.9740","0.9003","0.0558"
"","36.0740","0.9003","0.0557"
"","36.1740","0.9003","0.0557"
"","36.2740","0.9007","0.0557"
"","36.3740","0.9007","0.0557"
"","36.4740","0.9003","0.0556"
"","36.5740","0.9007","0.0556"
"","36.6740","0.9007","0.0556"
"","36.7740","0.9003","0.0555"
"","36.8740","0.9007","0.0555"
"","36.9740","0.9007","0.0555"
"","37.0740","0.9003","0.0554"
"","37.1740","0.9007","0.0554"
"","37.2740","0.9007","0.0554"
"","37.3740","0.9003","0.0553"
"","37.4740","0.9007","0.0553"
"","37.5720","0.9007","0.0553"
"","37.5740","0.9007","0.0553"
"","37.6520","0.9003","0.0553"
"","37.7520","0.9069","0.0559"
"","37.8520","0.9272","0.0597"
"","37.9520","0.9472","0.0629"
"","38.0520","0.9655","0.0655"
"","38.1520","0.9832","0.0679"
"","38.2520","1.0005","0.0699"
"","38.3520","1.0169","0.0718"
"","38.4520","1.0339","0.0738"
"","38.5520","1.0505","0.0756"
"","38.6520","1.0672","0.0774"
"","38.7520","1.0840","0.0792"
"","38.8520","1.1008","0.0809"
"","38.9520","1.1176","0.0827"
"","39.0520","1.1341","0.0844"
"","39.1520","1.1508","0.0860"
"","39.2520","1.1671","0.0877"
"","39.3520","1.1839","0.0895"
"","39.4520","1.2007","0.0912"
"","39.4540","1.2011","0.0913"
"","39.4560","1.2013","0.0913"
"","39.4580","1.2017","0.0913"
"","39.5580","1.2052","0.0905"
"","39.6580","1.2052","0.0887"
"","39.7580","1.2049","0.0876"
"","39.8580","1.2048","0.0867"
"","39.9580","1.2045","0.0859"
"","40.0580","1.2041","0.0853"
"","40.1580","1.2037","0.0847"
"","40.2580","1.2032","0.0842"
"","40.3580","1.2028","0.0836"
"","40.4580","1.2024","0.0832"
"","40.5580","1.2020","0.0828"
"","40.6580","1.2017","0.0824"
"","40.7580","1.2016","0.0821"
"","40.8580","1.2015","0.0818"
"","40.9580","1.2013","0.0815"
"","41.0580","1.2012","0.0812"
"","41.1580","1.2012","0.0810"
"","41.2580","1.2012","0.0808"
"","41.3580","1.2012","0.0806"
"","41.4580","1.2011","0.0804"
"","41.5580","1.2011","0.0802"
"","41.6580","1.2011","0.0800"
"","41.7580","1.2011","0.0798"
"","41.8580","1.2011","0.0797"
"","41.9580","1.2011","0.0795"
"","42.0580","1.2011","0.0794"
"","42.1580","1.2011","0.0792"
"","42.2580","1.2011","0.0791"
"","42.3580","1.2011","0.0789"
"","42.4580","1.2011","0.0788"
"","42.5580","1.2011","0.0787"
"","42.6580","1.2011","0.0785"
"","42.7580","1.2011","0.0784"
"","42.8580","1.2011","0.0783"
"","42.9580","1.2011","0.0782"
"","43.0580","1.2011","0.0781"
"","43.1580","1.2011","0.0780"
"","43.2580","1.2011","0.0779"
"","43.3580","1.2011","0.0778"
"","43.4580","1.2011","0.0777"
"","43.5580","1.2011","0.0776"
"","43.6580","1.2011","0.0775"
"","43.7580","1.2011","0.0774"
"","43.8580","1.2011","0.0773"
"","43.9580","1.2011","0.0772"
"","44.0580","1.2011","0.0771"
"","44.1580","1.2011","0.0771"
"","44.2580","1.2009","0.0770"
"","44.3580","1.2009","0.0769"
"","44.4580","1.2009","0.0768"
"","44.5580","1.2009","0.0767"
"","44.6580","1.2009","0.0767"
"","44.7580","1.2009","0.0766"
"","44.8580","1.2009","0.0765"
"","44.9580","1.2009","0.0764"
"","45.0580","1.2009","0.0764"
"","45.1580","1.2009","0.0763"
"","45.2580","1.2009","0.0762"
"","45.3580","1.2009","0.0762"
"","45.4580","1.2009","0.0761"
"","45.5580","1.2009","0.0760"
"","45.6580","1.2009","0.0760"
"","45.7580","1.2009","0.0759"
"","45.8580","1.2009","0.0758"
"","45.9580","1.2009","0.0758"
"","46.0580","1.2009","0.0758"
"","46.1580","1.2009","0.0757"
"","46.2580","1.2009","0.0756"
"","46.3580","1.2009","0.0756"
"","46.4580","1.2009","0.0755"
"","46.5580","1.2009","0.0755"
"","46.6580","1.2009","0.0754"
"","46.7580","1.2009","0.0754"
"","46.8580","1.2009","0.0753"
"","46.9580","1.2009","0.0752"
"","47.0580","1.2009","0.0752"
"","47.1580","1.2009","0.0752"
"","47.2580","1.2009","0.0751"
"","47.3580","1.2009","0.0751"
"","47.4580","1.2009","0.0750"
"","47.5580","1.2009","0.0750"
"","47.6580","1.2009","0.0749"
"","47.7580","1.2013","0.0749"
"","47.8580","1.2013","0.0748"
"","47.9580","1.2011","0.0748"
"","48.0580","1.2013","0.0748"
"","48.1580","1.2013","0.0747"
"","48.2580","1.2011","0.0747"
"","48.3580","1.2013","0.0746"
"","48.4580","1.2013","0.0746"
"","48.5580","1.2009","0.0746"
"","48.6580","1.2013","0.0745"
"","48.7580","1.2013","0.0745"
"","48.8580","1.2009","0.0744"
"","48.9580","1.2013","0.0744"
"","49.0580","1.2013","0.0744"
"","49.1580","1.2009","0.0743"
"","49.2580","1.2013","0.0743"
"","49.3580","1.2013","0.0742"
"","49.4560","1.2011","0.0742"
"","49.4580","1.2009","0.0742"
"","49.5300","1.2009","0.0742"
"","49.6300","1.2075","0.0749"
"","49.7300","1.2276","0.0799"
"","49.8300","1.2477","0.0844"
"","49.9300","1.2660","0.0880"
"","50.0300","1.2836","0.0913"
"","50.1300","1.3007","0.0942"
"","50.2300","1.3173","0.0972"
"","50.3300","1.3347","0.1002"
"","50.4300","1.3513","0.1029"
"","50.5300","1.3679","0.1059"
"","50.6300","1.3852","0.1089"
"","50.7300","1.4015","0.1116"
"","50.8300","1.4179","0.1145"
"","50.9300","1.4347","0.1175"
"","51.0300","1.4512","0.1204"
"","51.1300","1.4680","0.1236"
"","51.2300","1.4848","0.1268"
"","51.3280","1.5011","0.1298"
"","51.3300","1.5015","0.1299"
"","51.3320","1.5017","0.1300"
"","51.4320","1.5055","0.1291"
"","51.5320","1.5055","0.1265"
"","51.6320","1.5052","0.1248"
"","51.7320","1.5051","0.1235"
"","51.8320","1.5048","0.1224"
"","51.9320","1.5044","0.1214"
"","52.0320","1.5040","0.1206"
"","52.1320","1.5035","0.1197"
"","52.2320","1.5028","0.1189"
"","52.3320","1.5024","0.1183"
"","52.4320","1.5020","0.1177"
"","52.5320","1.5017","0.1171"
"","52.6320","1.5015","0.1166"
"","52.7320","1.5013","0.1162"
"","52.8320","1.5012","0.1158"
"","52.9320","1.5012","0.1154"
"","53.0320","1.5012","0.1151"
"","53.1320","1.5011","0.1148"
"","53.2320","1.5011","0.1145"
"","53.3320","1.5011","0.1142"
"","53.4320","1.5011","0.1140"
"","53.5320","1.5011","0.1137"
"","53.6320","1.5011","0.1135"
"","53.7320","1.5011","0.1132"
"","53.8320","1.5011","0.1130"
"","53.9320","1.5011","0.1128"
"","54.0320","1.5011","0.1126"
"","54.1320","1.5011","0.1124"
"","54.2320","1.5011","0.1122"
"","54.3320","1.5011","0.1120"
"","54.4320","1.5011","0.1118"
"","54.5320","1.5009","0.1116"
"","54.6320","1.5009","0.1115"
"","54.7320","1.5009","0.1113"
"","54.8320","1.5009","0.1111"
"","54.9320","1.5009","0.1110"
"","55.0320","1.5009","0.1108"
"","55.1320","1.5009","0.1107"
"","55.2320","1.5009","0.1105"
"","55.3320","1.5009","0.1104"
"","55.4320","1.5009","0.1102"
"","55.5320","1.5009","0.1101"
"","55.6320","1.5009","0.1100"
"","55.7320","1.5009","0.1099"
"","55.8320","1.5009","0.1097"
"","55.9320","1.5009","0.1096"
"","56.0320","1.5009","0.1095"
"","56.1320","1.5009","0.1094"
"","56.2320","1.5009","0.1093"
"","56.3320","1.5009","0.1092"
"","56.4320","1.5009","0.1090"
"","56.5320","1.5009","0.1089"
"","56.6320","1.5009","0.1088"
"","56.7320","1.5009","0.1087"
"","56.8320","1.5009","0.1086"
"","56.9320","1.5009","0.1086"
"","57.0320","1.5009","0.1084"
"","57.1320","1.5009","0.1084"
"","57.2320","1.5009","0.1083"
"","57.3320","1.5009","0.1082"
"","57.4320","1.5009","0.1081"
"","57.5320","1.5009","0.1080"
"","57.6320","1.5009","0.1079"
"","57.7320","1.5009","0.1078"
"","57.8320","1.5009","0.1077"
"","57.9320","1.5009","0.1077"
"","58.0320","1.5009","0.1076"
"","58.1320","1.5009","0.1075"
"","58.2320","1.5009","0.1074"
"","58.3320","1.5013","0.1074"
"","58.4320","1.5009","0.1073"
"","58.5320","1.5011","0.1072"
"","58.6320","1.5013","0.1071"
"","58.7320","1.5011","0.1071"
"","58.8320","1.5011","0.1070"
"","58.9320","1.5013","0.1069"
"","59.0320","1.5011","0.1068"
"","59.1320","1.5011","0.1068"
"","59.2320","1.5013","0.1067"
"","59.3320","1.5009","0.1066"
"","59.4320","1.5013","0.1066"
"","59.5320","1.5013","0.1065"
"","59.6320","1.5009","0.1064"
"","59.7320","1.5013","0.1064"
"","59.8320","1.5013","0.1063"
"","59.9320","1.5009","0.1063"
"","60.0320","1.5013","0.1062"
"","60.1320","1.5013","0.1061"
"","60.2320","1.5009","0.1061"
"","60.3320","1.5013","0.1060"
"","60.4320","1.5013","0.1060"
"","60.5320","1.5009","0.1059"
"","60.6320","1.5013","0.1058"
"","60.7320","1.5013","0.1058"
"","60.8320","1.5009","0.1057"
"","60.9320","1.5013","0.1057"
"","61.0320","1.5013","0.1056"
"","61.1320","1.5009","0.1056"
"","61.2320","1.5013","0.1055"
"","61.3300","1.5013","0.1055"
"","61.3320","1.5013","0.1055"
"","61.4120","1.5013","0.1054"
"","61.5120","1.5073","0.1066"
"","61.6120","1.5275","0.1147"
"","61.7120","1.5472","0.1224"
"","61.8120","1.5659","0.1288"
"","61.9120","1.5833","0.1345"
"","62.0120","1.6004","0.1401"
"","62.1120","1.6176","0.1458"
"","62.2120","1.6347","0.1513"
"","62.3120","1.6515","0.1568"
"","62.4120","1.6681","0.1625"
"","62.5120","1.6848","0.1680"
"","62.6120","1.7011","0.1736"
"","62.7120","1.7179","0.1797"
"","62.8120","1.7349","0.1859"
"","62.9120","1.7512","0.1921"
"","63.0120","1.7683","0.1990"
"","63.1120","1.7849","0.2058"
"","63.2120","1.8013","0.2128"
"","63.2140","1.8017","0.2129"
"","63.2180","1.8024","0.2132"
"","63.3180","1.8059","0.2122"
"","63.4180","1.8059","0.2075"
"","63.5180","1.8056","0.2046"
"","63.6180","1.8055","0.2023"
"","63.7180","1.8053","0.2004"
"","63.8180","1.8049","0.1987"
"","63.9180","1.8047","0.1972"
"","64.0180","1.8041","0.1958"
"","64.1180","1.8036","0.1944"
"","64.2180","1.8032","0.1932"
"","64.3180","1.8028","0.1921"
"","64.4180","1.8025","0.1911"
"","64.5180","1.8023","0.1902"
"","64.6180","1.8021","0.1895"
"","64.7180","1.8020","0.1888"
"","64.8180","1.8019","0.1882"
"","64.9180","1.8019","0.1876"
"","65.0180","1.8019","0.1870"
"","65.1180","1.8019","0.1866"
"","65.2180","1.8017","0.1861"
"","65.3180","1.8017","0.1856"
"","65.4180","1.8017","0.1852"
"","65.5180","1.8017","0.1848"
"","65.6180","1.8017","0.1844"
"","65.7180","1.8017","0.1840"
"","65.8180","1.8017","0.1836"
"","65.9180","1.8017","0.1833"
"","66.0180","1.8017","0.1830"
"","66.1180","1.8017","0.1826"
"","66.2180","1.8017","0.1823"
"","66.3180","1.8017","0.1820"
"","66.4180","1.8017","0.1817"
"","66.5180","1.8017","0.1814"
"","66.6180","1.8017","0.1812"
"","66.7180","1.8017","0.1809"
"","66.8180","1.8017","0.1806"
"","66.9180","1.8017","0.1804"
"","67.0180","1.8017","0.1801"
"","67.1180","1.8017","0.1799"
"","67.2180","1.8017","0.1797"
"","67.3180","1.8017","0.1794"
"","67.4180","1.8017","0.1792"
"","67.5180","1.8016","0.1790"
"","67.6180","1.8016","0.1788"
"","67.7180","1.8016","0.1786"
"","67.8180","1.8016","0.1784"
"","67.9180","1.8016","0.1782"
"","68.0180","1.8016","0.1780"
"","68.1180","1.8016","0.1778"
"","68.2180","1.8016","0.1776"
"","68.3180","1.8016","0.1774"
"","68.4180","1.8016","0.1772"
"","68.5180","1.8016","0.1771"
"","68.6180","1.8016","0.1769"
"","68.7180","1.8016","0.1767"
"","68.8180","1.8016","0.1766"
"","68.9180","1.8016","0.1764"
"","69.0180","1.8016","0.1763"
"","69.1180","1.8016","0.1761"
"","69.2180","1.8016","0.1759"
"","69.3180","1.8016","0.1758"
"","69.4180","1.8016","0.1757"
"","69.5180","1.8016","0.1755"
"","69.6180","1.8016","0.1754"
"","69.7180","1.8016","0.1753"
"","69.8180","1.8016","0.1751"
"","69.9180","1.8016","0.1750"
"","70.0180","1.8016","0.1748"
"","70.1180","1.8016","0.1747"
"","70.2180","1.8016","0.1746"
"","70.3180","1.8016","0.1745"
"","70.4180","1.8016","0.1743"
"","70.5180","1.8016","0.1742"
"","70.6180","1.8016","0.1741"
"","70.7180","1.8016","0.1740"
"","70.8180","1.8016","0.1738"
"","70.9180","1.8016","0.1737"
"","71.0180","1.8016","0.1736"
"","71.1180","1.8016","0.1735"
"","71.2180","1.8016","0.1734"
"","71.3180","1.8016","0.1733"
"","71.4180","1.8016","0.1732"
"","71.5180","1.8016","0.1731"
"","71.6180","1.8017","0.1730"
"","71.7180","1.8017","0.1729"
"","71.8180","1.8020","0.1728"
"","71.9180","1.8019","0.1727"
"","72.0180","1.8017","0.1726"
"","72.1180","1.8020","0.1725"
"","72.2180","1.8019","0.1724"
"","72.3180","1.8016","0.1723"
"","72.4180","1.8016","0.1722"
"","72.5180","1.8016","0.1721"
"","72.6180","1.8019","0.1720"
"","72.7180","1.8020","0.1719"
"","72.8180","1.8020","0.1718"
"","72.9180","1.8020","0.1717"
"","73.0180","1.8020","0.1717"
"","73.1180","1.8020","0.1716"
"","73.2140","1.8016","0.1715"
"","73.2160","1.8019","0.1715"
"","73.2920","1.8016","0.1714"
"","73.3920","1.8081","0.1738"
"","73.4920","1.8280","0.1902"
"","73.5920","1.8479","0.2062"
"","73.6920","1.8665","0.2202"
"","73.7920","1.8840","0.2328"
"","73.8920","1.9012","0.2459"
"","73.9920","1.9187","0.2591"
"","74.0920","1.9352","0.2713"
"","74.1920","1.9515","0.2844"
"","74.2920","1.9684","0.2983"
"","74.3920","1.9851","0.3120"
"","74.4920","2.0019","0.3272"
"","74.5920","2.0187","0.3427"
"","74.6920","2.0353","0.3586"
"","74.7920","2.0520","0.3762"
"","74.8920","2.0689","0.3942"
"","74.9920","2.0849","0.4118"
"","75.0920","2.1016","0.4316"
"","75.0940","2.1019","0.4320"
